Z  N   AME2020   Prediction   Difference
096 166 113.745     15.369     98.375
096 167 118.138     13.674    104.464
096 168 121.845     16.336    105.509
096 169 126.720     14.779    111.941
096 170 130.424     17.629    112.795
096 171 135.138     16.222    118.915
096 172 138.638     19.428    119.210
096 173 143.444     17.965    125.479
096 174 146.984     21.587    125.397
096 175 152.121     20.017    132.104
096 176 155.987     23.812    132.175
096 177 161.355     22.475    138.880
096 178 165.471     26.706    138.765
096 179 170.754     26.095    144.659
096 180 175.119     30.579    144.540
096 181 180.601     30.263    150.338
096 182 185.626     34.841    150.785
096 183 191.311     34.998    156.313
096 184 195.935     40.689    155.247
096 185 203.716     40.985    162.731
096 186 208.394     47.708    160.686
096 187 215.881     48.170    167.710
096 188 220.742     55.048    165.694
096 189 228.213     55.849    172.364
096 190 233.674     62.880    170.793
096 191 240.675     63.660    177.015
096 192 246.581     70.418    176.162
096 193 252.348     71.351    180.997
096 194 258.203     77.531    180.672
096 195 264.525     78.792    185.733
096 196 270.593     84.770    185.823
096 197 276.466     86.202    190.265
096 198 282.870     92.153    190.718
096 199 289.025     94.072    194.952
096 200 295.755     99.861    195.893
096 201 301.992    102.336    199.656
096 202 308.596    108.153    200.443
096 203 315.133    111.030    204.103
096 204 321.992    116.552    205.440
096 205 329.000    119.771    209.229
096 206 335.502    124.974    210.528
096 207 342.910    128.444    214.466
096 208 349.491    133.127    216.364
096 209 356.986    137.136    219.849
096 210 363.551    141.638    221.913
096 211 371.312    146.275    225.037
096 212 378.254    150.366    227.888
096 213 385.893    154.964    230.930
096 214 392.945    159.059    233.886
096 215 400.793    163.658    237.135
096 216 408.019    167.781    240.238
096 217 415.863    172.393    243.470
096 218 423.486    176.548    246.938
096 219 431.596    181.216    250.381
096 220 439.401    185.445    253.957
096 221 447.337    190.117    257.219
097 131  55.480    -40.947     96.427
097 132  54.474    -40.220     94.694
097 133  54.248    -38.143     92.391
097 134  53.092    -37.477     90.569
097 135  53.403    -35.132     88.535
097 136  52.973    -34.072     87.045
097 137  53.527    -32.020     85.547
097 138  52.982    -30.577     83.559
097 139  53.669    -28.855     82.524
097 140  53.551    -26.884     80.435
097 141  54.614    -25.639     80.253
097 142  54.849    -23.373     78.222
097 143  56.650    -22.171     78.821
097 144  56.716    -19.739     76.455
097 145  58.552    -18.005     76.557
097 146  59.051    -16.119     75.169
097 147  61.331    -13.483     74.815
097 148  62.129    -11.821     73.950
097 149  64.506     -8.898     73.404
097 150  65.557     -7.749     73.306
097 151  68.546     -4.750     73.295
097 152  69.926     -3.908     73.835
097 153  73.193     -0.481     73.673
097 154  75.038     -0.006     75.043
097 155  78.315      3.005     75.310
097 156  80.398      3.280     77.118
097 157  83.792      6.137     77.655
097 158  86.195      5.601     80.594
097 159  89.894      8.135     81.759
097 160  92.385      7.636     84.748
097 161  96.237     10.115     86.122
097 162  99.197      9.503     89.694
097 163 103.393     11.752     91.641
097 164 106.178     11.443     94.735
097 165 110.498     13.387     97.111
097 166 113.498     13.350    100.148
097 167 117.980     14.309    103.671
097 168 121.666     15.079    106.587
097 169 126.060     15.319    110.741
097 170 129.803     16.668    113.135
097 171 134.474     16.732    117.742
097 172 137.845     18.396    119.449
097 173 142.602     18.290    124.312
097 174 146.182     20.697    125.485
097 175 150.984     20.021    130.963
097 176 154.650     22.869    131.781
097 177 159.786     21.802    137.984
097 178 163.753     25.243    138.510
097 179 168.991     24.615    144.375
097 180 173.636     28.207    145.428
097 181 178.673     28.579    150.094
097 182 183.301     31.791    151.510
097 183 189.068     33.188    155.880
097 184 193.546     37.150    156.396
097 185 201.171     37.148    164.023
097 186 205.678     42.183    163.495
097 187 212.789     42.432    170.358
097 188 217.967     48.323    169.644
097 189 225.024     49.244    175.780
097 190 230.709     55.166    175.543
097 191 236.558     56.746    179.813
097 192 242.305     61.927    180.378
097 193 248.030     63.900    184.130
097 194 253.771     69.349    184.421
097 195 259.671     71.086    188.585
097 196 265.620     76.594    189.027
097 197 271.363     78.434    192.929
097 198 277.877     83.593    194.284
097 199 283.730     85.291    198.439
097 200 290.272     90.595    199.677
097 201 296.780     92.972    203.809
097 202 303.086     98.330    204.756
097 203 309.322    101.165    208.157
097 204 315.912    106.287    209.626
097 205 322.672    109.585    213.087
097 206 329.288    114.268    215.020
097 207 336.326    118.063    218.263
097 208 342.715    122.360    220.355
097 209 350.339    126.640    223.699
097 210 356.685    130.536    226.149
097 211 364.138    135.175    228.962
097 212 370.843    138.972    231.871
097 213 378.366    144.057    234.310
097 214 385.426    147.789    237.637
097 215 393.066    152.862    240.204
097 216 400.001    156.542    243.459
097 217 407.896    161.648    246.248
097 218 415.362    165.411    249.951
097 219 423.675    170.503    253.172
097 220 430.704    174.298    256.406
097 221 438.899    179.453    259.446
097 222 446.517    183.244    263.273
097 223 454.445    188.401    266.044
098 127  66.457    -43.627    110.084
098 128  63.828    -40.901    104.729
098 129  63.828    -41.024    104.851
098 130  62.532    -38.355    100.886
098 131  61.853    -38.192    100.045
098 132  60.563    -35.590     96.153
098 133  60.083    -35.249     95.332
098 134  59.181    -32.062     91.243
098 135  58.931    -32.316     91.247
098 136  58.109    -28.108     86.216
098 137  58.238    -28.333     86.571
098 138  57.525    -23.365     80.890
098 139  58.478    -23.209     81.686
098 140  57.927    -18.407     76.334
098 141  58.919    -18.547     77.467
098 142  58.891    -14.001     72.892
098 143  60.337    -14.784     75.121
098 144  60.321    -10.266     70.587
098 145  61.841    -10.911     72.753
098 146  62.180     -6.666     68.846
098 147  64.098     -6.862     70.960
098 148  64.679     -3.261     67.940
098 149  66.922     -2.654     69.576
098 150  67.826      0.131     67.695
098 151  70.527      1.020     69.507
098 152  71.561      3.436     68.125
098 153  74.481      3.744     70.736
098 154  76.132      6.274     69.859
098 155  79.439      6.401     73.038
098 156  81.342      8.700     72.642
098 157  84.484      8.567     75.917
098 158  86.776     10.485     76.291
098 159  90.167     10.448     79.719
098 160  92.337     11.935     80.402
098 161  96.286     12.165     84.121
098 162  98.853     12.924     85.929
098 163 102.894     12.780     90.114
098 164 105.713     13.705     92.008
098 165 109.833     12.954     96.879
098 166 112.998     14.287     98.710
098 167 117.080     13.216    103.864
098 168 120.585     14.804    105.781
098 169 125.058     13.560    111.497
098 170 128.803     15.414    113.389
098 171 132.854     13.958    118.895
098 172 136.303     16.505    119.798
098 173 140.694     14.924    125.770
098 174 144.094     17.840    126.254
098 175 148.707     16.381    132.326
098 176 152.315     19.899    132.416
098 177 157.417     18.187    139.230
098 178 161.477     22.205    139.272
098 179 166.545     20.326    146.219
098 180 170.779     24.882    145.897
098 181 176.182     22.861    153.321
098 182 180.877     27.983    152.894
098 183 186.330     26.189    160.141
098 184 190.692     31.162    159.530
098 185 197.630     30.550    167.080
098 186 201.726     35.227    166.499
098 187 208.921     34.946    173.975
098 188 213.893     39.202    174.692
098 189 220.788     39.767    181.021
098 190 226.268     45.189    181.078
098 191 231.902     45.813    186.089
098 192 237.412     52.358    185.055
098 193 242.981     53.133    189.849
098 194 248.673     60.270    188.403
098 195 254.469     60.919    193.551
098 196 260.178     68.088    192.090
098 197 265.774     68.809    196.966
098 198 272.039     75.701    196.338
098 199 277.915     76.827    201.088
098 200 284.361     83.236    201.125
098 201 290.287     84.385    205.902
098 202 296.656     90.579    206.076
098 203 303.015     92.311    210.703
098 204 309.246     98.283    210.963
098 205 315.836    100.489    215.347
098 206 322.238    106.447    215.791
098 207 329.284    109.091    220.193
098 208 335.643    114.882    220.761
098 209 342.711    117.925    224.786
098 210 349.214    123.288    225.927
098 211 356.520    126.637    229.884
098 212 363.151    131.703    231.448
098 213 370.641    135.560    235.081
098 214 377.430    140.380    237.050
098 215 384.777    145.161    239.616
098 216 391.856    149.521    242.336
098 217 399.535    154.240    245.295
098 218 406.606    158.317    248.290
098 219 414.310    163.055    251.255
098 220 421.762    167.117    254.645
098 221 429.979    171.929    258.050
098 222 437.197    175.961    261.237
098 223 445.207    180.776    264.430
098 224 452.960    184.961    267.999
098 225 461.016    189.801    271.214
099 134  65.987    -36.939    102.925
099 135  65.791    -34.877    100.668
099 136  64.895    -33.617     98.512
099 137  64.973    -31.906     96.878
099 138  64.254    -30.168     94.421
099 139  64.366    -28.894     93.261
099 140  63.832    -26.889     90.721
099 141  64.589    -25.787     90.376
099 142  64.318    -23.417     87.735
099 143  65.661    -22.418     88.079
099 144  65.210    -19.895     85.105
099 145  66.727    -19.016     85.743
099 146  66.702    -16.424     83.126
099 147  68.489    -15.654     84.143
099 148  68.699    -13.258     81.957
099 149  70.767    -11.289     82.056
099 150  71.451     -9.834     81.285
099 151  73.977     -7.377     81.354
099 152  74.823     -6.178     81.001
099 153  77.691     -3.332     81.023
099 154  79.158     -2.271     81.429
099 155  82.018      0.015     82.003
099 156  83.708      0.709     82.999
099 157  86.783      3.452     83.331
099 158  88.686      3.746     84.940
099 159  91.800      6.561     85.239
099 160  94.253      5.779     88.474
099 161  97.565      8.593     88.973
099 162 100.132      7.242     92.891
099 163 104.090      9.963     94.127
099 164 106.772      9.077     97.695
099 165 110.701     11.322     99.379
099 166 113.732     10.950    102.782
099 167 117.925     12.703    105.222
099 168 121.009     12.917    108.092
099 169 125.295     13.444    111.851
099 170 128.709     14.653    114.056
099 171 132.792     14.228    118.564
099 172 136.034     16.451    119.583
099 173 140.470     15.336    125.134
099 174 143.562     17.971    125.591
099 175 148.273     16.810    131.463
099 176 151.673     19.574    132.099
099 177 156.819     18.217    138.601
099 178 160.471     21.487    138.984
099 179 165.431     19.814    145.617
099 180 169.416     23.084    146.332
099 181 174.686     21.860    152.826
099 182 179.228     25.333    153.895
099 183 184.656     25.117    159.539
099 184 188.879     28.159    160.720
099 185 196.198     28.499    167.699
099 186 200.028     31.370    168.658
099 187 206.774     33.096    173.678
099 188 211.539     36.093    175.446
099 189 217.752     37.142    180.610
099 190 223.023     41.072    181.950
099 191 228.646     41.691    186.956
099 192 233.696     46.499    187.197
099 193 239.312     47.130    192.182
099 194 244.738     53.054    191.684
099 195 250.529     53.679    196.850
099 196 255.910     59.814    196.096
099 197 261.669     60.731    200.938
099 198 267.675     66.384    201.291
099 199 273.568     67.839    205.729
099 200 279.624     73.585    206.039
099 201 285.632     75.106    210.526
099 202 291.808     80.637    211.171
099 203 297.811     82.596    215.215
099 204 304.171     88.040    216.131
099 205 310.439     90.537    219.902
099 206 316.863     96.083    220.780
099 207 323.321     98.673    224.649
099 208 329.581    104.039    225.542
099 209 336.839    107.074    229.765
099 210 342.993    112.040    230.953
099 211 350.117    115.549    234.568
099 212 356.601    120.102    236.498
099 213 363.916    124.092    239.825
099 214 370.488    128.284    242.204
099 215 377.690    132.718    244.972
099 216 384.582    136.616    247.966
099 217 392.192    142.171    250.021
099 218 399.516    145.884    253.631
099 219 407.123    151.293    255.830
099 220 414.448    154.967    259.480
099 221 422.319    160.269    262.050
099 222 429.595    163.982    265.613
099 223 437.522    169.159    268.363
099 224 444.900    172.945    271.955
099 225 452.845    178.117    274.727
100 131  76.455    -36.786    113.241
100 132  74.851    -33.842    108.693
100 133  74.215    -34.083    108.297
100 134  73.062    -31.172    104.234
100 135  72.064    -31.268    103.332
100 136  70.852    -27.356     98.208
100 137  70.588    -28.016     98.603
100 138  69.843    -23.058     92.900
100 139  69.626    -23.575     93.201
100 140  68.782    -19.295     88.077
100 141  69.407    -19.697     89.104
100 142  69.011    -15.453     84.464
100 143  69.582    -16.318     85.900
100 144  69.480    -12.094     81.574
100 145  70.635    -12.463     83.098
100 146  70.324     -8.502     78.825
100 147  72.030     -8.559     80.589
100 148  72.079     -5.102     77.181
100 149  73.934     -4.554     78.488
100 150  74.265     -1.660     75.924
100 151  76.690     -0.929     77.618
100 152  77.260      1.159     76.101
100 153  79.748      1.844     77.904
100 154  80.932      3.941     76.991
100 155  83.674      4.869     78.804
100 156  85.228      7.131     78.097
100 157  88.352      7.588     80.765
100 158  89.926      9.523     80.403
100 159  92.871      9.663     83.209
100 160  95.116     10.752     84.364
100 161  98.537     11.280     87.257
100 162 100.914     11.611     89.303
100 163 104.647     12.288     92.359
100 164 107.098     12.306     94.792
100 165 110.842     12.657     98.185
100 166 113.860     13.021    100.839
100 167 117.520     12.799    104.721
100 168 120.539     13.687    106.852
100 169 124.950     13.003    111.947
100 170 128.184     14.137    114.047
100 171 132.224     13.288    118.936
100 172 135.322     14.699    120.623
100 173 139.381     13.723    125.658
100 174 142.770     15.501    127.268
100 175 147.250     14.261    132.988
100 176 150.475     16.844    133.631
100 177 155.128     15.236    139.892
100 178 158.985     18.270    140.715
100 179 164.021     16.644    147.377
100 180 167.708     20.381    147.326
100 181 172.838     18.566    154.272
100 182 177.120     22.991    154.129
100 183 182.804     20.794    162.010
100 184 186.909     26.039    160.870
100 185 193.053     23.513    169.540
100 186 197.455     29.213    168.242
100 187 204.442     26.703    177.739
100 188 208.742     32.020    176.722
100 189 215.207     30.642    184.565
100 190 220.462     35.619    184.843
100 191 224.437     35.242    189.196
100 192 229.761     39.545    190.215
100 193 235.237     39.772    195.464
100 194 240.371     43.715    196.656
100 195 245.961     44.271    201.690
100 196 251.398     49.746    201.653
100 197 256.845     50.859    205.986
100 198 262.883     57.390    205.493
100 199 268.649     58.503    210.147
100 200 274.455     65.420    209.035
100 201 280.531     66.263    214.268
100 202 286.481     73.235    213.246
100 203 292.358     74.138    218.220
100 204 298.472     81.003    217.469
100 205 304.619     82.122    222.497
100 206 310.863     88.881    221.982
100 207 317.199     90.497    226.702
100 208 323.467     96.689    226.779
100 209 329.998     98.608    231.390
100 210 336.459    104.751    231.708
100 211 343.383    107.178    236.205
100 212 349.597    113.050    236.548
100 213 357.446    115.838    241.608
100 214 363.294    121.391    241.904
100 215 370.297    124.545    245.751
100 216 377.428    129.633    247.795
100 217 384.838    133.188    251.650
100 218 391.651    138.060    253.591
100 219 399.305    142.710    256.595
100 220 406.265    147.382    258.883
100 221 414.154    152.542    261.613
100 222 421.380    156.774    264.606
100 223 428.810    161.928    266.882
100 224 436.198    166.032    270.166
100 225 444.047    171.000    273.046
100 226 451.627    175.049    276.578
100 227 459.883    179.916    279.967
100 228 467.614    183.972    283.642
100 229 475.421    188.934    286.487
101 138  76.324    -29.305    105.629
101 139  76.427    -28.236    104.664
101 140  75.200    -26.050    101.250
101 141  75.646    -25.279    100.925
101 142  75.195    -22.785     97.980
101 143  75.755    -22.155     97.910
101 144  75.291    -19.493     94.784
101 145  76.067    -19.032     95.099
101 146  75.639    -16.407     92.046
101 147  77.019    -16.182     93.201
101 148  76.869    -14.067     90.936
101 149  78.667    -13.489     92.157
101 150  78.512    -11.503     90.015
101 151  80.652     -9.797     90.449
101 152  81.266     -7.951     89.217
101 153  83.589     -5.841     89.430
101 154  84.468     -4.445     88.913
101 155  87.123     -2.672     89.795
101 156  88.403     -1.570     89.973
101 157  91.283      0.621     90.662
101 158  92.824      1.304     91.520
101 159  95.563      3.816     91.748
101 160  97.384      3.867     93.518
101 161 100.392      6.522     93.870
101 162 103.016      5.576     97.440
101 163 106.543      8.048     98.495
101 164 108.893      7.102    101.791
101 165 112.608      9.424    103.184
101 166 115.183      9.041    106.141
101 167 119.163     10.662    108.501
101 168 122.060     10.948    111.112
101 169 125.958     11.444    114.514
101 170 129.085     12.647    116.438
101 171 133.117     12.366    120.751
101 172 136.030     14.463    121.566
101 173 139.900     13.178    126.722
101 174 143.239     16.210    127.028
101 175 147.330     14.138    133.192
101 176 150.601     17.576    133.025
101 177 155.184     15.156    140.028
101 178 158.923     19.026    139.897
101 179 163.552     16.638    146.914
101 180 167.147     20.641    146.506
101 181 172.303     18.361    153.942
101 182 176.222     21.934    154.288
101 183 181.972     20.230    161.742
101 184 185.966     23.431    162.535
101 185 191.843     22.302    169.542
101 186 196.722     25.499    171.222
101 187 202.810     25.449    177.361
101 188 207.958     28.095    179.863
101 189 212.095     28.357    183.738
101 190 216.827     31.163    185.664
101 191 222.004     32.261    189.742
101 192 227.242     35.265    191.977
101 193 232.259     36.811    195.448
101 194 237.434     40.722    196.712
101 195 242.993     41.518    201.475
101 196 248.418     45.435    202.983
101 197 253.786     46.191    207.595
101 198 259.183     51.119    208.064
101 199 264.636     51.287    213.349
101 200 270.969     57.240    213.729
101 201 276.907     57.869    219.037
101 202 282.262     63.624    218.638
101 203 288.365     65.084    223.281
101 204 294.400     70.521    223.879
101 205 300.728     72.327    228.401
101 206 306.412     77.573    228.839
101 207 312.455     79.674    232.780
101 208 318.692     84.889    233.803
101 209 325.417     87.565    237.852
101 210 331.318     92.886    238.433
101 211 338.331     96.000    242.331
101 212 344.389    101.477    242.912
101 213 351.284    104.463    246.822
101 214 357.710    109.742    247.968
101 215 364.683    112.966    251.717
101 216 371.284    117.845    253.440
101 217 378.718    121.511    257.207
101 218 385.329    125.983    259.346
101 219 392.700    130.173    262.527
101 220 399.481    134.205    265.276
101 221 407.519    139.310    268.209
101 222 414.240    143.095    271.144
101 223 421.831    148.732    273.099
101 224 429.200    152.417    276.782
101 225 436.913    158.008    278.906
101 226 444.262    161.876    282.386
101 227 452.405    167.451    284.954
101 228 459.842    171.183    288.659
101 229 467.826    176.500    291.326
101 230 475.538    180.280    295.258
101 231 483.740    185.592    298.148
102 134  87.514    -29.229    116.743
102 135  86.343    -29.393    115.736
102 136  85.030    -26.371    111.401
102 137  84.463    -26.666    111.129
102 138  83.090    -23.081    106.171
102 139  82.484    -23.852    106.336
102 140  81.598    -19.857    101.455
102 141  81.608    -20.556    102.165
102 142  80.885    -16.514     97.399
102 143  81.301    -17.288     98.589
102 144  80.477    -13.224     93.700
102 145  81.388    -13.761     95.149
102 146  80.790     -9.932     90.722
102 147  81.867    -10.169     92.037
102 148  81.230     -6.720     87.950
102 149  82.644     -6.655     89.300
102 150  82.796     -3.861     86.657
102 151  84.623     -3.434     88.058
102 152  84.782     -0.836     85.618
102 153  87.095     -0.403     87.498
102 154  87.740      1.922     85.819
102 155  90.101      2.701     87.401
102 156  91.194      4.953     86.241
102 157  93.538      5.617     87.920
102 158  94.960      8.011     86.949
102 159  97.423      8.633     88.790
102 160  99.264      9.790     89.474
102 161 101.915     10.130     91.784
102 162 104.371     10.570     93.802
102 163 107.797     11.144     96.653
102 164 109.901     11.278     98.623
102 165 113.577     11.943    101.634
102 166 115.776     12.028    103.748
102 167 119.763     12.435    107.327
102 168 122.484     12.811    109.673
102 169 126.403     12.689    113.714
102 170 129.161     13.568    115.593
102 171 133.349     12.910    120.439
102 172 135.924     14.054    121.870
102 173 139.824     13.213    126.611
102 174 142.686     14.561    128.126
102 175 146.685     13.550    133.135
102 176 149.935     15.146    134.789
102 177 154.302     13.801    140.501
102 178 158.007     16.300    141.708
102 179 162.582     14.384    148.198
102 180 166.138     17.620    148.518
102 181 171.421     15.225    156.196
102 182 175.306     19.028    156.278
102 183 180.009     16.386    163.623
102 184 184.545     21.041    163.504
102 185 189.778     18.464    171.314
102 186 194.314     23.666    170.648
102 187 199.484     21.273    178.211
102 188 205.111     26.784    178.327
102 189 209.273     24.342    184.931
102 190 214.031     29.775    184.257
102 191 218.874     27.490    191.384
102 192 223.858     32.707    191.151
102 193 228.511     30.791    197.720
102 194 233.914     36.052    197.862
102 195 239.208     35.222    203.986
102 196 244.345     39.865    204.480
102 197 249.400     39.821    209.580
102 198 255.125     43.838    211.287
102 199 260.079     43.824    216.255
102 200 266.179     48.475    217.704
102 201 271.762     48.821    222.941
102 202 277.393     54.780    222.613
102 203 283.095     56.227    226.868
102 204 289.224     62.663    226.561
102 205 295.375     63.883    231.492
102 206 300.876     70.646    230.231
102 207 306.866     71.770    235.096
102 208 313.014     78.386    234.628
102 209 319.233     79.682    239.550
102 210 325.436     86.090    239.345
102 211 331.899     88.128    243.771
102 212 338.030     94.491    243.539
102 213 345.291     96.853    248.438
102 214 351.054    102.970    248.084
102 215 357.829    105.216    252.613
102 216 364.176    111.244    252.932
102 217 371.184    113.895    257.289
102 218 377.988    119.559    258.428
102 219 385.251    122.484    262.767
102 220 392.079    127.683    264.396
102 221 399.844    131.045    268.798
102 222 406.444    135.884    270.560
102 223 413.902    140.166    273.736
102 224 421.028    144.814    276.214
102 225 428.920    149.776    279.145
102 226 436.083    154.236    281.847
102 227 443.861    159.627    284.234
102 228 451.300    163.704    287.596
102 229 459.254    169.118    290.136
102 230 467.043    173.182    293.862
102 231 474.827    178.597    296.230
103 142  87.507    -21.775    109.282
103 143  87.701    -21.521    109.222
103 144  87.085    -18.797    105.882
103 145  87.526    -18.618    106.145
103 146  86.713    -16.167    102.881
103 147  87.484    -16.098    103.583
103 148  87.157    -14.095    101.252
103 149  88.625    -13.661    102.286
103 150  88.013    -12.204    100.217
103 151  89.915    -11.491    101.406
103 152  89.745     -9.645     99.390
103 153  91.757     -8.324    100.081
103 154  92.102     -5.971     98.073
103 155  94.241     -4.993     99.234
103 156  95.125     -3.150     98.275
103 157  97.198     -1.945     99.143
103 158  98.393     -0.341     98.733
103 159 100.766      1.153     99.613
103 160 102.495      2.111    100.384
103 161 105.083      3.780    101.303
103 162 106.939      4.139    102.800
103 163 110.224      5.957    104.267
103 164 112.128      5.901    106.228
103 165 115.576      7.572    108.004
103 166 117.945      7.500    110.445
103 167 121.637      8.840    112.797
103 168 124.126      9.302    114.824
103 169 127.737      9.618    118.119
103 170 130.517     10.785    119.732
103 171 134.435     10.354    124.081
103 172 137.185     12.183    125.002
103 173 141.106     11.066    130.039
103 174 143.775     13.798    129.977
103 175 147.524     11.936    135.588
103 176 150.597     15.438    135.159
103 177 154.796     12.753    142.044
103 178 158.269     16.971    141.298
103 179 162.855     13.872    148.983
103 180 166.696     18.541    148.156
103 181 171.263     15.190    156.073
103 182 175.032     20.087    154.945
103 183 179.814     16.945    162.869
103 184 184.207     21.250    162.957
103 185 188.835     18.842    169.993
103 186 193.583     22.624    170.959
103 187 198.251     20.837    177.415
103 188 203.939     23.880    180.059
103 189 207.621     22.822    184.798
103 190 212.218     25.525    186.693
103 191 217.031     25.400    191.631
103 192 221.654     27.861    193.793
103 193 226.785     28.195    198.590
103 194 231.548     30.957    200.591
103 195 236.814     32.169    204.645
103 196 241.677     35.104    206.573
103 197 246.835     36.308    210.527
103 198 252.266     39.527    212.739
103 199 257.318     41.129    216.188
103 200 263.102     44.929    218.173
103 201 269.077     45.414    223.663
103 202 274.365     49.721    224.645
103 203 279.973     49.795    230.178
103 204 285.740     55.335    230.405
103 205 291.443     55.106    236.337
103 206 297.010     61.637    235.373
103 207 303.246     62.015    241.231
103 208 308.815     67.796    241.019
103 209 314.770     69.286    245.484
103 210 320.718     74.569    246.149
103 211 327.615     76.689    250.926
103 212 333.228     81.762    251.466
103 213 339.935     84.545    255.390
103 214 345.935     89.773    256.162
103 215 352.796     92.961    259.836
103 216 359.007     98.188    260.820
103 217 365.768    101.742    264.026
103 218 372.513    106.640    265.873
103 219 379.572    110.616    268.957
103 220 386.050    115.413    270.637
103 221 393.589    118.950    274.639
103 222 400.067    123.560    276.508
103 223 407.480    127.479    280.000
103 224 414.492    131.829    282.663
103 225 422.011    136.316    285.695
103 226 429.248    140.439    288.809
103 227 436.936    145.913    291.023
103 228 444.527    149.652    294.875
103 229 451.833    155.274    296.560
103 230 459.726    158.940    300.786
103 231 467.319    164.577    302.742
103 232 475.094    168.452    306.643
103 233 483.127    174.115    309.011
103 234 490.932    178.070    312.862
103 235 499.040    183.761    315.279
104 139  97.577    -23.384    120.961
104 140  96.243    -19.838    116.081
104 141  95.473    -21.413    116.887
104 142  94.455    -16.885    111.340
104 143  94.453    -18.249    112.701
104 144  93.339    -13.788    107.126
104 145  93.189    -14.838    108.027
104 146  92.618    -10.842    103.460
104 147  93.250    -11.496    104.746
104 148  92.632     -8.236    100.868
104 149  93.572     -8.428    102.000
104 150  92.943     -5.646     98.589
104 151  94.429     -5.670    100.100
104 152  94.293     -2.902     97.195
104 153  95.951     -2.917     98.869
104 154  96.044      0.109     95.935
104 155  98.332      0.300     98.031
104 156  98.713      3.560     95.153
104 157 100.630      3.538     97.092
104 158 101.716      6.672     95.043
104 159 103.847      6.512     97.335
104 160 105.243      8.739     96.504
104 161 107.646      8.704     98.942
104 162 109.368      9.936     99.432
104 163 112.454      9.859    102.595
104 164 114.246     10.465    103.781
104 165 117.203     10.608    106.595
104 166 119.652     11.060    108.592
104 167 123.148     11.259    111.889
104 168 125.476     11.702    113.775
104 169 129.057     11.720    117.337
104 170 131.924     12.431    119.493
104 171 135.457     12.026    123.431
104 172 138.208     13.259    124.948
104 173 141.658     12.228    129.430
104 174 144.301     13.865    130.436
104 175 148.047     12.497    135.551
104 176 151.069     14.438    136.631
104 177 154.926     12.785    142.141
104 178 158.274     15.036    143.237
104 179 162.657     13.045    149.612
104 180 166.069     15.861    150.208
104 181 171.233     13.529    157.704
104 182 174.749     17.095    157.654
104 183 178.612     14.160    164.452
104 184 183.553     18.356    165.197
104 185 187.767     15.014    172.753
104 186 192.551     19.886    172.665
104 187 197.001     16.344    180.657
104 188 202.693     21.733    180.960
104 189 205.550     18.856    186.694
104 190 210.121     24.215    185.906
104 191 214.650     21.739    192.911
104 192 219.283     26.949    192.334
104 193 224.201     24.880    199.320
104 194 228.988     30.103    198.884
104 195 233.970     28.166    205.803
104 196 238.771     33.133    205.638
104 197 244.013     31.518    212.496
104 198 249.038     36.940    212.099
104 199 254.368     35.193    219.175
104 200 259.456     40.080    219.376
104 201 265.664     39.735    225.929
104 202 270.275     44.082    226.192
104 203 276.056     43.752    232.304
104 204 281.486     48.131    233.356
104 205 286.891     47.802    239.089
104 206 292.877     53.531    239.347
104 207 298.481     53.754    244.727
104 208 304.159     60.082    244.077
104 209 310.019     61.377    248.642
104 210 315.731     68.124    247.607
104 211 322.355     69.206    253.150
104 212 327.866     76.105    251.761
104 213 334.706     77.219    257.487
104 214 340.291     83.630    256.661
104 215 347.051     85.530    261.522
104 216 353.086     91.718    261.367
104 217 359.936     94.361    265.576
104 218 366.112    100.239    265.873
104 219 373.298    103.284    270.013
104 220 379.544    109.231    270.313
104 221 386.814    112.039    274.776
104 222 393.250    117.682    275.568
104 223 400.767    120.466    280.300
104 224 407.711    125.678    282.033
104 225 414.797    128.893    285.904
104 226 421.963    133.760    288.204
104 227 429.343    137.579    291.764
104 228 436.733    142.355    294.377
104 229 444.159    147.234    296.925
104 230 451.630    151.547    300.083
104 231 459.665    156.934    302.730
104 232 467.048    160.946    306.102
104 233 474.951    166.576    308.375
104 234 482.626    170.488    312.138
104 235 490.810    176.165    314.645
104 236 498.559    180.020    318.539
104 237 506.119    185.646    320.472
105 147 100.101    -15.126    115.226
105 148  99.325    -13.379    112.704
105 149 100.189    -13.092    113.281
105 150  99.286    -11.459    110.745
105 151 100.727    -11.102    111.828
105 152 100.126     -9.014    109.139
105 153 101.737     -8.688    110.426
105 154 101.725     -6.324    108.049
105 155 103.466     -6.035    109.501
105 156 103.660     -3.782    107.442
105 157 105.805     -3.260    109.065
105 158 106.297     -1.230    107.527
105 159 108.474     -0.355    108.829
105 160 109.424      1.447    107.976
105 161 111.967      2.450    109.517
105 162 113.251      3.395    109.855
105 163 115.716      4.593    111.123
105 164 117.522      4.987    112.535
105 165 120.477      6.392    114.085
105 166 122.355      6.867    115.489
105 167 125.803      7.940    117.862
105 168 128.037      8.534    119.503
105 169 131.661      8.770    122.891
105 170 134.131      9.924    124.207
105 171 137.819      9.423    128.396
105 172 140.113     11.234    128.879
105 173 143.692      9.957    133.735
105 174 146.150     12.396    133.755
105 175 149.896     10.543    139.353
105 176 152.599     13.451    139.148
105 177 156.424     11.469    144.955
105 178 159.418     14.792    144.626
105 179 163.412     12.592    150.820
105 180 167.016     16.401    150.616
105 181 170.971     13.692    157.279
105 182 174.597     18.266    156.331
105 183 180.438     14.911    165.528
105 184 182.797     19.806    162.990
105 185 187.620     16.346    171.274
