# Z  N   AME2020   Prediction   Difference
031 052 -49.257    -53.671      4.414
031 053 -44.094    -48.899      4.805
031 054 -39.744    -49.774     10.030
032 031 -46.921    -55.877      8.956
032 032 -54.316    -58.631      4.315
032 033 -56.478    -58.503      2.025
032 034 -61.607    -60.612     -0.995
032 035 -62.674    -61.046     -1.628
032 036 -66.979    -63.546     -3.433
032 037 -67.101    -63.692     -3.409
032 038 -70.562    -65.896     -4.666
032 039 -69.907    -66.434     -3.473
032 040 -72.586    -66.772     -5.814
032 041 -71.298    -65.401     -5.897
032 042 -73.422    -66.534     -6.888
032 043 -71.857    -64.697     -7.160
032 044 -73.213    -65.689     -7.524
032 045 -71.213    -63.560     -7.653
032 046 -71.862    -64.665     -7.197
032 047 -69.527    -62.472     -7.055
032 048 -69.535    -63.475     -6.060
032 049 -66.292    -61.597     -4.695
032 050 -65.415    -62.581     -2.834
032 051 -60.976    -59.251     -1.725
032 052 -58.148    -58.969      0.821
032 053 -53.123    -54.588      1.465
032 054 -49.400    -54.818      5.418
033 032 -46.937    -59.012     12.075
033 033 -52.025    -58.698      6.673
033 034 -56.587    -61.833      5.246
033 035 -58.895    -61.905      3.010
033 036 -63.112    -64.417      1.305
033 037 -64.334    -64.410      0.076
033 038 -67.893    -67.047     -0.846
033 039 -68.230    -66.380     -1.850
033 040 -70.953    -67.883     -3.070
033 041 -70.860    -66.349     -4.511
033 042 -73.034    -67.259     -5.775
033 043 -72.291    -66.251     -6.040
033 044 -73.916    -66.899     -7.017
033 045 -72.817    -65.989     -6.828
033 046 -73.636    -66.121     -7.515
033 047 -72.215    -65.039     -7.176
033 048 -72.533    -65.523     -7.010
033 049 -70.105    -63.556     -6.549
033 050 -69.669    -65.704     -3.965
033 051 -65.854    -61.322     -4.532
033 052 -63.189    -62.159     -1.030
033 053 -58.962    -57.768     -1.194
033 054 -55.618    -57.867      2.249
034 033 -46.580    -60.029     13.449
034 034 -54.189    -61.565      7.376
034 035 -56.435    -62.583      6.148
034 036 -61.930    -64.636      2.706
034 037 -63.147    -65.565      2.418
034 038 -67.868    -67.668     -0.200
034 039 -68.227    -68.636      0.409
034 040 -72.213    -69.061     -3.152
034 041 -72.169    -68.225     -3.944
034 042 -75.252    -69.307     -5.945
034 043 -74.600    -68.447     -6.153
034 044 -77.026    -69.814     -7.212
034 045 -75.917    -68.859     -7.058
034 046 -77.759    -70.304     -7.455
