Z  N   AME2020   Prediction   Difference
090 193 289.170    250.158     39.012
090 194 296.030    251.287     44.743
090 195 303.400    264.257     39.143
090 196 310.550    264.923     45.627
090 197 317.850    278.104     39.746
090 198 325.080    278.484     46.596
090 199 332.650    291.550     41.100
090 200 339.830    291.991     47.839
090 201 347.220    304.732     42.488
090 202 354.770    305.627     49.143
090 203 362.570    318.155     44.415
090 204 370.000    319.440     50.560
090 205 377.770    331.790     45.980
090 206 385.400    333.308     52.092
090 207 393.240    345.655     47.585
090 208 401.250    347.067     54.183
090 209 409.120    359.735     49.385
090 210 417.090    360.944     56.146
090 211 425.080    373.681     51.399
090 212 433.560    375.862     57.698
090 213 440.890    388.362     52.528
090 214 450.310    390.979     59.331
091 105  57.710     46.302     11.408
091 106  52.840     42.698     10.142
091 107  51.010     36.246     14.764
091 108  46.770     32.697     14.073
091 109  44.650     27.033     17.617
091 110  40.960     24.171     16.789
091 111  39.760     19.133     20.627
091 112  36.470     16.660     19.810
091 113  34.970     11.473     23.497
091 114  32.220      9.824     22.396
091 115  31.090      4.355     26.735
091 116  28.430      3.727     24.703
091 117  28.180     -1.977     30.157
091 118  25.320     -1.546     26.866
091 119  24.890     -7.785     32.675
091 120  22.310     -7.195     29.505
091 121  21.560    -12.972     34.532
091 122  19.680    -12.766     32.446
091 123  19.660    -17.697     37.357
091 124  17.820    -17.940     35.760
091 125  17.500    -22.501     40.001
091 126  16.940    -23.342     40.282
091 127  18.840    -24.422     43.262
091 128  18.250    -21.863     40.113
091 129  20.710    -23.174     43.884
091 130  20.790    -20.366     41.156
091 131  23.050    -21.722     44.772
091 132  22.900    -18.189     41.089
091 133  24.820    -19.954     44.774
091 134  25.080    -15.675     40.755
091 135  27.080    -17.923     45.003
091 136  27.490    -12.771     40.261
091 137  30.270    -15.515     45.785
091 138  30.430     -9.587     40.017
091 139  32.720    -12.354     45.074
091 140  33.980     -5.947     39.927
091 141  36.300     -8.848     45.148
091 142  37.780     -1.685     39.465
091 143  40.720     -4.454     45.174
091 144  42.410      2.438     39.972
091 145  45.580      0.067     45.513
091 146  47.760      6.647     41.113
091 147  51.030      5.091     45.939
091 148  53.270     11.129     42.141
091 149  57.050     11.261     45.789
091 150  59.330     16.525     42.805
091 151  63.400     17.281     46.119
091 152  66.010     23.419     42.591
091 153  70.070     24.959     45.111
091 154  73.080     30.205     42.875
091 155  76.940     33.228     43.712
091 156  80.350     37.016     43.334
091 157  84.720     40.819     43.901
091 158  88.190     42.297     45.893
091 159  93.240     47.194     46.046
091 160  96.440     47.567     48.873
091 161 101.340     53.956     47.384
091 162 105.070     53.111     51.959
091 163 110.090     60.985     49.105
091 164 113.900     59.253     54.647
091 165 118.850     69.264     49.586
091 166 122.940     66.489     56.451
091 167 127.930     78.300     49.630
091 168 132.440     74.636     57.804
091 169 137.770     88.285     49.485
091 170 142.060     83.610     58.450
091 171 147.370     98.277     49.093
091 172 152.430     93.241     59.189
091 173 157.440    109.182     48.258
091 174 162.120    103.102     59.018
091 175 167.580    120.759     46.821
091 176 172.420    114.350     58.070
091 177 178.000    131.704     46.296
091 178 182.970    126.707     56.263
091 179 188.850    142.815     46.035
091 180 194.430    139.678     54.752
091 181 200.260    156.771     43.489
091 182 205.450    154.017     51.433
091 183 211.720    171.015     40.705
091 184 216.990    168.618     48.372
091 185 225.490    186.012     39.478
091 186 231.060    183.696     47.364
091 187 239.210    200.703     38.507
091 188 245.510    198.619     46.891
091 189 253.440    214.995     38.445
091 190 260.240    213.318     46.922
091 191 268.010    229.157     38.853
091 192 274.520    228.238     46.282
091 193 282.860    243.438     39.422
091 194 289.280    243.360     45.920
091 195 296.890    258.039     38.851
091 196 303.400    258.218     45.182
091 197 310.770    272.522     38.248
091 198 317.850    273.009     44.841
091 199 324.750    286.783     37.967
091 200 332.050    287.292     44.758
091 201 339.290    300.856     38.434
091 202 346.620    301.309     45.311
091 203 353.910    314.758     39.152
091 204 361.230    315.434     45.796
091 205 369.010    328.881     40.129
091 206 376.520    329.785     46.735
091 207 384.310    342.895     41.415
091 208 391.700    343.960     47.740
091 209 400.030    356.779     43.251
091 210 407.590    357.991     49.599
091 211 414.930    370.865     44.065
091 212 423.860    372.452     51.408
091 213 431.060    385.187     45.873
091 214 440.000    387.127     52.873
091 215 448.540    399.596     48.944
091 216 456.540    401.830     54.710
091 217 465.230    413.932     51.298
092 106  62.070     48.887     13.183
092 107  59.600     44.016     15.584
092 108  55.690     39.946     15.744
092 109  52.800     34.899     17.901
092 110  49.360     31.246     18.114
092 111  47.520     26.346     21.174
092 112  44.130     23.380     20.750
092 113  42.480     18.879     23.601
092 114  39.470     16.720     22.750
092 115  38.050     12.054     25.996
092 116  35.400     10.653     24.747
092 117  34.700      5.639     29.061
092 118  31.720      5.022     26.698
092 119  31.110     -0.333     31.443
092 120  28.600     -0.322     28.922
092 121  28.020     -5.798     33.818
092 122  25.760     -6.358     32.118
092 123  25.660    -11.005     36.665
092 124  23.620    -12.070     35.690
092 125  23.280    -15.798     39.078
092 126  22.450    -17.245     39.695
092 127  24.190    -17.835     42.025
092 128  23.340    -16.112     39.452
092 129  25.500    -17.095     42.595
092 130  25.200    -14.717     39.917
092 131  26.420    -16.085     42.505
092 132  26.530    -12.893     39.423
092 133  27.600    -14.986     42.586
092 134  28.120    -10.720     38.840
092 135  29.570    -13.552     43.122
092 136  29.880     -8.319     38.199
092 137  31.950    -11.601     43.551
092 138  32.210     -6.028     38.238
092 139  34.470     -9.434     43.904
092 140  35.110     -3.505     38.615
092 141  37.420     -6.814     44.234
092 142  38.720     -0.016     38.736
092 143  41.220     -3.168     44.388
092 144  43.000      3.328     39.672
092 145  45.610      0.485     45.125
092 146  47.810      6.579     41.231
092 147  51.010      5.379     45.631
092 148  53.090     10.159     42.931
092 149  56.640     10.936     45.704
092 150  58.880     14.639     44.241
092 151  62.850     16.318     46.532
092 152  64.960     18.789     46.171
092 153  68.890     21.793     47.097
092 154  71.750     24.662     47.088
092 155  75.820     28.310     47.510
092 156  78.860     30.733     48.127
092 157  83.150     35.095     48.055
092 158  86.290     35.509     50.781
092 159  90.820     40.555     50.265
092 160  94.170     40.466     53.704
092 161  98.910     46.732     52.178
092 162 102.480     45.741     56.739
092 163 107.220     54.743     52.477
092 164 111.210     52.052     59.158
092 165 115.840     63.716     52.124
092 166 120.140     58.886     61.254
092 167 124.750     72.816     51.934
092 168 128.950     67.291     61.659
092 169 134.150     82.249     51.901
092 170 138.560     76.816     61.744
092 171 143.520     91.535     51.985
092 172 148.140     86.571     61.569
092 173 153.430    101.280     52.150
092 174 157.990     96.472     61.518
092 175 163.380    111.892     51.488
092 176 167.700    107.881     59.819
092 177 173.510    122.439     51.071
092 178 178.280    120.300     57.980
092 179 184.250    133.169     51.081
092 180 189.180    132.557     56.623
092 181 194.880    144.703     50.177
092 182 199.950    145.372     54.578
092 183 206.110    159.087     47.023
092 184 211.270    159.306     51.964
092 185 219.640    173.479     46.161
092 186 224.980    173.845     51.135
092 187 232.990    188.590     44.400
092 188 239.060    189.202     49.858
092 189 246.850    203.716     43.134
092 190 253.440    203.881     49.559
092 191 261.060    218.572     42.488
092 192 268.080    218.769     49.311
092 193 275.570    233.101     42.469
092 194 281.880    233.634     48.246
092 195 289.150    247.633     41.517
092 196 295.690    248.330     47.360
092 197 303.120    261.646     41.474
092 198 309.580    262.415     47.165
092 199 316.710    275.628     41.082
092 200 323.370    276.288     47.082
092 201 330.320    289.179     41.141
092 202 337.700    290.005     47.695
092 203 345.190    302.531     42.659
092 204 352.270    303.542     48.728
092 205 359.440    315.567     43.873
092 206 366.910    316.864     50.046
092 207 374.510    329.021     45.489
092 208 382.000    330.426     51.574
092 209 390.070    342.767     47.303
092 210 397.360    344.230     53.130
092 211 405.190    356.684     48.506
092 212 413.230    358.177     55.053
092 213 421.180    370.664     50.516
092 214 429.520    372.106     57.414
092 215 437.400    384.840     52.560
092 216 445.520    386.360     59.160
092 217 454.230    399.092     55.138
092 218 461.950    401.368     60.582
093 107  70.330     58.157     12.173
093 108  65.600     54.083     11.517
093 109  63.710     48.438     15.272
093 110  60.080     44.676     15.404
093 111  57.150     38.986     18.164
093 112  53.530     36.083     17.447
093 113  51.600     29.916     21.684
093 114  48.730     28.116     20.614
093 115  47.510     21.443     26.067
093 116  44.400     21.067     23.333
093 117  43.390     14.672     28.718
093 118  40.430     14.780     25.650
093 119  39.730      8.371     31.359
093 120  36.610      8.341     28.269
093 121  35.810      2.638     33.172
093 122  33.640      2.293     31.347
093 123  33.170     -2.737     35.907
093 124  31.090     -3.395     34.485
093 125  31.390     -8.337     39.727
093 126  29.700     -8.716     38.416
093 127  31.080    -10.873     41.953
093 128  30.100     -8.365     38.465
093 129  31.850    -10.016     41.866
093 130  31.170     -7.714     38.884
093 131  32.510     -9.085     41.595
093 132  32.100     -6.235     38.335
093 133  33.220     -7.980     41.200
093 134  32.970     -4.228     37.198
093 135  34.240     -6.465     40.705
093 136  34.550     -1.906     36.456
093 137  35.910     -4.607     40.517
093 138  36.230      0.518     35.712
093 139  38.250     -2.365     40.615
093 140  38.510      3.318     35.192
093 141  40.520      0.329     40.191
093 142  41.510      7.123     34.387
093 143  43.690      4.335     39.355
093 144  45.120     11.597     33.523
093 145  47.710      9.154     38.556
093 146  49.640     15.536     34.104
093 147  52.760     13.685     39.075
093 148  54.660     19.629     35.031
093 149  57.660     18.837     38.823
093 150  60.040     23.979     36.061
093 151  63.730     24.232     39.498
093 152  65.970     29.088     36.882
093 153  69.730     29.993     39.737
093 154  72.510     34.530     37.980
093 155  76.060     36.073     39.987
093 156  79.270     40.263     39.007
093 157  83.080     42.104     40.976
093 158  86.160     44.316     41.844
093 159  90.360     46.925     43.435
093 160  93.860     48.836     45.024
093 161  98.240     52.635     45.605
093 162 101.850     53.168     48.682
093 163 106.700     59.204     47.496
093 164 110.100     58.324     51.776
093 165 114.710     65.898     48.812
093 166 118.450     64.199     54.251
093 167 123.820     73.901     49.919
093 168 127.510     70.745     56.765
093 169 133.000     82.613     50.387
093 170 136.730     77.808     58.922
093 171 141.860     92.231     49.629
093 172 146.130     86.213     59.917
093 173 151.170    102.339     48.831
093 174 155.460     96.066     59.394
093 175 160.520    112.278     48.242
093 176 165.200    105.723     59.477
093 177 170.300    122.787     47.513
093 178 175.130    115.852     59.278
093 179 180.990    133.753     47.237
093 180 185.740    127.110     58.630
093 181 192.060    144.943     47.117
093 182 196.970    138.876     58.094
093 183 202.990    156.206     46.784
093 184 207.980    151.240     56.740
093 185 216.180    169.490     46.690
093 186 221.360    165.484     55.876
093 187 229.210    183.551     45.659
093 188 235.110    180.058     55.052
093 189 242.730    197.712     45.018
093 190 249.160    194.727     54.433
093 191 256.600    211.822     44.778
093 192 262.730    209.470     53.260
093 193 270.240    225.957     44.283
093 194 276.530    224.302     52.228
093 195 283.400    240.248     43.152
093 196 289.700    239.292     50.408
093 197 296.250    254.754     41.496
093 198 303.460    254.133     49.327
093 199 309.630    269.192     40.438
093 200 316.860    269.426     47.434
093 201 323.670    283.495     40.175
093 202 330.750    284.035     46.715
093 203 338.030    297.710     40.320
093 204 344.810    298.564     46.246
093 205 351.890    311.806     40.084
093 206 359.330    312.734     46.596
093 207 366.640    325.883     40.757
093 208 374.010    326.880     47.130
093 209 381.810    339.986     41.824
093 210 389.130    340.918     48.212
093 211 396.880    354.033     42.847
093 212 404.550    355.087     49.463
093 213 412.450    367.867     44.583
093 214 420.250    369.222     51.028
093 215 428.280    381.850     46.430
093 216 436.330    383.671     52.659
093 217 444.520    396.159     48.361
093 218 452.420    398.327     54.093
093 219 460.890    410.308     50.582
093 220 469.020    413.161     55.859
093 221 477.320    424.655     52.665
093 222 485.840    428.062     57.778
093 223 494.310    439.026     55.284
093 224 502.540    443.419     59.121
093 225 511.280    453.691     57.589
093 226 520.150    459.044     61.106
093 227 528.520    469.086     59.434
094 108  75.250     60.255     14.995
094 109  72.460     55.497     16.963
094 110  68.050     51.420     16.630
094 111  66.070     46.400     19.670
094 112  62.040     43.010     19.030
094 113  60.270     38.073     22.197
094 114  56.980     35.258     21.722
094 115  55.370     30.326     25.044
094 116  51.910     28.187     23.723
094 117  50.820     22.903     27.917
094 118  47.640     21.531     26.109
094 119  46.560     16.255     30.305
094 120  43.950     15.061     28.889
094 121  42.870     10.177     32.693
094 122  40.320      8.723     31.597
094 123  39.980      4.569     35.411
094 124  37.510      2.629     34.881
094 125  37.620     -0.723     38.343
094 126  35.770     -3.112     38.882
094 127  38.060     -3.469     41.529
094 128  35.450     -2.628     38.078
094 129  37.280     -3.380     40.660
094 130  36.430     -1.747     38.177
094 131  36.930     -3.182     40.112
094 132  36.760     -0.562     37.322
094 133  37.270     -2.559     39.829
094 134  36.860      0.869     35.991
094 135  37.400     -1.611     39.011
094 136  37.520      2.798     34.722
094 137  39.090     -0.364     39.454
094 138  38.850      4.891     33.959
094 139  40.290      1.290     39.000
094 140  40.870      7.067     33.803
094 141  42.500      3.290     39.210
094 142  43.390     10.024     33.366
094 143  45.430      6.505     38.925
094 144  46.580     13.364     33.216
094 145  48.770      9.858     38.912
094 146  50.260     16.314     33.946
094 147  53.160     13.477     39.683
094 148  54.800     19.351     35.449
094 149  57.970     18.258     39.712
094 150  59.680     22.160     37.520
094 151  63.280     22.526     40.754
094 152  65.350     25.700     39.650
094 153  68.880     27.309     41.571
094 154  71.450     30.310     41.140
094 155  75.260     32.660     42.600
094 156  77.930     35.204     42.726
094 157  81.810     37.780     44.030
094 158  84.810     39.277     45.533
094 159  88.890     41.612     47.278
094 160  92.130     43.062     49.068
094 161  96.470     46.123     50.347
094 162 100.060     47.107     52.953
094 163 104.730     51.964     52.766
094 164 107.860     51.668     56.192
094 165 112.440     58.806     53.634
094 166 116.090     56.916     59.174
094 167 120.820     67.832     52.988
094 168 124.900     63.658     61.242
094 169 129.830     76.845     52.985
094 170 133.770     71.282     62.488
094 171 138.650     86.113     52.537
094 172 142.740     79.751     62.989
094 173 147.920     95.857     52.063
094 174 151.850     89.852     61.998
094 175 157.100    105.296     51.804
094 176 161.340     99.851     61.489
094 177 166.860    114.912     51.948
094 178 171.170    109.944     61.226
094 179 177.200    124.950     52.250
094 180 181.860    121.503     60.357
094 181 187.300    135.300     52.000
094 182 192.100    133.620     58.480
094 183 198.020    146.016     52.004
094 184 202.920    145.664     57.256
094 185 210.990    157.983     53.007
094 186 215.990    157.904     58.086
094 187 223.710    171.977     51.733
094 188 229.440    171.732     57.708
094 189 236.940    186.009     50.931
094 190 243.190    185.499     57.691
094 191 250.500    200.313     50.187
094 192 256.480    200.183     56.297
094 193 264.400    215.318     49.082
094 194 269.780    215.073     54.707
094 195 276.500    230.259     46.241
094 196 282.940    229.983     52.957
094 197 289.000    244.707     44.293
094 198 295.760    244.765     50.995
094 199 302.220    258.689     43.531
094 200 308.900    258.979     49.921
094 201 315.720    272.621     43.099
094 202 322.760    273.185     49.575
094 203 329.510    286.328     43.182
094 204 336.380    287.316     49.064
094 205 343.420    299.940     43.480
094 206 350.490    301.131     49.359
094 207 357.630    313.287     44.343
094 208 365.320    314.457     50.863
094 209 372.720    326.540     46.180
094 210 379.930    327.673     52.257
094 211 387.560    340.069     47.491
094 212 395.030    341.401     53.629
094 213 402.620    353.881     48.739
094 214 410.480    355.311     55.169
094 215 418.370    367.741     50.629
094 216 426.100    369.339     56.761
094 217 434.330    381.693     52.637
094 218 441.930    383.373     58.557
094 219 450.320    395.766     54.554
094 220 458.310    397.573     60.737
094 221 466.650    409.936     56.714
094 222 474.790    412.043     62.747
094 223 483.270    424.570     58.700
094 224 491.830    427.061     64.769
094 225 500.490    439.048     61.442
094 226 508.640    442.582     66.058
094 227 517.310    454.279     63.031
094 228 525.640    458.184     67.456
095 117  60.370     33.172     27.198
095 118  56.990     31.902     25.088
095 119  55.940     25.896     30.044
095 120  53.040     24.366     28.674
095 121  51.210     19.296     31.914
095 122  48.590     17.773     30.817
095 123  48.380     13.044     35.336
095 124  45.450     11.673     33.777
095 125  45.620      7.091     38.529
095 126  43.550      5.842     37.708
095 127  45.630      4.084     41.546
095 128  42.970      5.671     37.299
095 129  44.760      4.148     40.612
095 130  43.020      5.850     37.170
095 131  43.520      4.500     39.020
095 132  43.010      6.641     36.369
095 133  43.160      5.356     37.804
095 134  42.780      8.128     34.652
095 135  43.210      6.296     36.914
095 136  43.230      9.901     33.329
095 137  44.090      7.677     36.413
095 138  44.000     11.898     32.102
095 139  45.280      9.443     35.837
095 140  45.050     14.723     30.327
095 141  46.850     11.699     35.151
095 142  47.380     18.112     29.268
095 143  49.250     15.701     33.549
095 144  49.970     22.274     27.696
095 145  52.010     19.478     32.532
095 146  53.430     25.675     27.755
095 147  55.790     23.328     32.462
095 148  57.290     28.959     28.331
095 149  60.110     27.472     32.638
095 150  61.920     32.305     29.615
095 151  65.150     31.402     33.748
095 152  67.230     36.095     31.135
095 153  70.490     35.633     34.857
095 154  72.680     40.530     32.150
095 155  76.510     41.290     35.220
095 156  79.140     45.066     34.074
095 157  82.700     46.624     36.076
095 158  85.470     48.662     36.808
095 159  89.470     50.448     39.022
095 160  92.230     52.429     39.801
095 161  96.490     54.215     42.275
095 162  99.810     56.451     43.359
095 163 104.330     58.509     45.821
095 164 107.590     60.480     47.110
095 165 111.890     64.473     47.417
095 166 115.610     64.845     50.765
095 167 120.050     71.026     49.024
095 168 123.970     69.656     54.314
095 169 129.310     79.042     50.268
095 170 133.000     75.686     57.314
095 171 137.720     87.615     50.105
095 172 141.340     82.664     58.676
095 173 146.100     96.537     49.563
095 174 149.950     89.772     60.178
095 175 155.160    106.391     48.769
095 176 159.280     98.802     60.478
095 177 164.490    116.320     48.170
095 178 168.950    108.773     60.177
095 179 174.540    126.229     48.311
095 180 179.150    118.427     60.723
095 181 184.940    137.076     47.864
095 182 189.590    128.802     60.788
095 183 195.380    147.842     47.538
095 184 200.120    139.687     60.433
095 185 208.030    158.488     49.542
095 186 212.860    151.142     61.718
095 187 220.420    169.571     50.849
095 188 225.990    163.261     62.729
095 189 233.320    181.807     51.513
095 190 239.400    176.560     62.840
095 191 246.560    195.506     51.054
095 192 252.510    190.746     61.764
095 193 259.200    209.751     49.449
095 194 264.730    205.665     59.065
095 195 271.500    224.076     47.424
095 196 277.350    220.495     56.855
095 197 283.240    237.966     45.274
095 198 290.060    235.362     54.698
095 199 296.190    252.048     44.142
095 200 303.360    250.405     52.955
095 201 309.560    265.988     43.572
095 202 316.390    265.153     51.237
095 203 322.860    279.943     42.917
095 204 329.840    279.698     50.142
095 205 336.890    294.295     42.595
095 206 343.710    294.504     49.206
095 207 351.370    308.475     42.895
095 208 357.880    309.267     48.613
095 209 365.540    322.508     43.032
095 210 372.260    323.879     48.381
095 211 380.120    336.626     43.494
095 212 387.150    338.019     49.131
095 213 395.110    350.771     44.339
095 214 402.000    352.296     49.704
095 215 410.420    365.091     45.329
095 216 417.790    366.365     51.425
095 217 426.260    378.772     47.488
095 218 433.600    380.455     53.145
095 219 441.530    392.575     48.955
095 220 449.310    395.122     54.188
095 221 457.350    406.743     50.607
095 222 465.700    409.774     55.926
095 223 473.600    421.022     52.578
095 224 482.050    424.334     57.716
095 225 490.370    435.354     55.016
095 226 498.640    439.021     59.619
095 227 507.400    449.800     57.600
095 228 515.600    453.816     61.784
095 229 523.840    464.357     59.483
096 118  65.110     39.603     25.507
096 119  63.740     34.157     29.583
096 120  60.690     31.822     28.868
096 121  59.100     27.040     32.060
096 122  56.190     24.453     31.737
096 123  55.010     20.434     34.576
096 124  52.630     17.661     34.969
096 125  52.620     14.359     38.261
096 126  50.370     11.434     38.936
096 127  52.100     11.235     40.865
096 128  48.880     11.428     37.452
096 129  50.120     10.844     39.276
096 130  48.980     11.758     37.222
096 131  48.650     10.506     38.144
096 132  47.780     12.272     35.508
096 133  47.740     10.591     37.149
096 134  47.090     13.173     33.917
096 135  47.620     11.046     36.574
096 136  46.800     14.764     32.036
096 137  47.520     11.870     35.650
096 138  47.330     16.988     30.342
096 139  48.160     13.413     34.747
096 140  48.450     19.483     28.967
096 141  49.680     15.401     34.279
096 142  49.930     22.005     27.925
096 143  51.460     18.315     33.145
096 144  52.120     25.076     27.044
096 145  54.080     21.583     32.497
096 146  55.260     27.552     27.708
096 147  57.410     24.089     33.321
096 148  58.540     29.212     29.328
096 149  61.220     26.724     34.496
096 150  62.690     31.075     31.615
096 151  66.020     30.277     35.743
096 152  67.580     34.042     33.538
096 153  70.810     34.111     36.699
096 154  72.970     37.602     35.368
096 155  76.330     38.387     37.943
096 156  78.960     41.301     37.659
096 157  82.540     42.675     39.865
096 158  85.010     44.348     40.662
096 159  89.230     45.901     43.329
096 160  91.710     47.837     43.873
096 161  95.360     49.184     46.176
096 162  98.800     51.477     47.323
096 163 103.280     52.987     50.293
096 164 106.200     55.357     50.843
096 165 110.400     57.685     52.715
096 166 113.990     59.482     54.508
096 167 118.270     64.288     53.982
096 168 122.130     64.008     58.122
096 169 127.070     72.278     54.792
096 170 130.860     69.290     61.570
096 171 135.120     81.250     53.870
096 172 138.760     76.409     62.351
096 173 143.740     90.343     53.397
096 174 147.250     84.485     62.765
096 175 152.290     99.905     52.385
096 176 156.260     93.250     63.010
096 177 161.540    109.530     52.010
096 178 165.890    103.148     62.742
096 179 171.260    118.948     52.312
096 180 176.160    113.222     62.938
096 181 181.340    128.366     52.974
096 182 185.870    123.792     62.078
096 183 191.550    138.472     53.078
096 184 196.190    135.198     60.992
096 185 203.960    148.972     54.988
096 186 208.600    146.889     61.711
096 187 216.020    160.165     55.855
096 188 221.400    158.821     62.579
096 189 228.600    172.182     56.418
096 190 234.500    170.365     64.135
096 191 241.510    184.920     56.590
096 192 247.010    183.181     63.829
096 193 252.500    199.171     53.329
096 194 258.570    196.760     61.810
096 195 265.170    213.509     51.661
096 196 270.910    211.267     59.643
096 197 276.720    227.945     48.775
096 198 283.170    226.120     57.050
096 199 289.160    242.272     46.888
096 200 295.970    241.260     54.710
096 201 302.030    255.680     46.350
096 202 309.050    255.512     53.538
096 203 315.390    269.126     46.264
096 204 322.340    269.687     52.653
096 205 329.020    282.725     46.295
096 206 335.730    283.810     51.920
096 207 342.860    296.481     46.379
096 208 349.670    297.835     51.835
096 209 357.100    310.336     46.764
096 210 363.790    311.642     52.148
096 211 371.310    323.936     47.374
096 212 378.530    325.194     53.336
096 213 385.950    337.338     48.612
096 214 393.400    338.597     54.803
096 215 401.070    350.696     50.374
096 216 408.480    352.209     56.271
096 217 416.010    364.592     51.418
096 218 423.930    366.263     57.667
096 219 431.950    378.708     53.242
096 220 439.750    380.327     59.423
096 221 447.710    392.742     54.968
096 222 455.640    394.392     61.248
096 223 463.510    406.746     56.764
096 224 471.720    408.547     63.173
096 225 479.980    420.950     59.030
096 226 488.510    422.951     65.559
096 227 496.640    435.316     61.324
096 228 505.230    437.742     67.488
096 229 513.000    449.855     63.145
096 230 522.020    452.761     69.259
097 119  73.490     44.391     29.099
097 120  70.430     41.522     28.908
097 121  68.480     36.669     31.811
097 122  65.550     33.953     31.597
097 123  64.280     29.447     34.833
097 124  61.540     26.957     34.583
097 125  61.110     22.635     38.475
097 126  58.640     20.523     38.117
097 127  60.120     19.158     40.962
097 128  56.990     20.152     36.838
097 129  57.740     18.970     38.770
097 130  56.300     20.051     36.249
097 131  55.660     19.099     36.561
097 132  54.650     20.380     34.270
097 133  54.340     19.676     34.664
097 134  53.400     21.576     31.824
097 135  53.500     20.821     32.679
097 136  52.960     23.178     29.782
097 137  53.530     21.938     31.592
097 138  53.110     24.945     28.165
097 139  53.550     23.546     30.004
097 140  53.500     27.360     26.140
097 141  54.510     25.449     29.061
097 142  54.790     30.519     24.271
097 143  56.400     28.431     27.969
097 144  56.510     33.967     22.543
097 145  58.180     31.513     26.667
097 146  58.860     36.811     22.049
097 147  61.030     34.124     26.906
097 148  62.100     39.103     22.997
097 149  64.390     37.049     27.341
097 150  65.650     41.251     24.399
097 151  68.410     39.973     28.437
097 152  69.970     44.109     25.861
097 153  73.020     42.641     30.379
097 154  75.060     47.632     27.428
097 155  78.200     47.358     30.842
097 156  80.570     51.204     29.366
097 157  83.860     51.972     31.888
097 158  86.520     53.813     32.707
097 159  90.320     55.140     35.180
097 160  92.780     57.203     35.577
097 161  96.450     58.633     37.817
097 162  99.570     60.694     38.876
097 163 103.670     62.180     41.490
097 164 106.460     64.430     42.030
097 165 110.740     66.010     44.730
097 166 113.810     68.450     45.360
097 167 118.060     70.758     47.302
097 168 122.110     72.089     50.021
097 169 126.590     76.802     49.788
097 170 130.190     76.778     53.412
097 171 134.710     84.615     50.095
097 172 138.200     82.414     55.786
097 173 142.870     93.053     49.817
097 174 146.580     88.752     57.828
097 175 151.330    101.756     49.574
097 176 155.080     95.354     59.726
097 177 160.080    110.547     49.533
097 178 164.120    102.950     61.170
097 179 169.510    120.382     49.128
097 180 174.090    111.693     62.397
097 181 179.530    130.431     49.099
097 182 183.910    121.687     62.223
097 183 189.470    140.469     49.001
097 184 193.960    131.366     62.594
097 185 201.570    150.957     50.613
097 186 206.040    141.573     64.467
097 187 213.300    161.505     51.795
097 188 218.510    152.363     66.147
097 189 225.550    171.766     53.784
097 190 231.280    163.325     67.955
097 191 238.140    182.371     55.769
097 192 244.340    174.891     69.449
097 193 248.280    194.048     54.232
097 194 254.130    187.599     66.531
097 195 260.140    207.696     52.444
097 196 266.120    201.716     64.404
097 197 271.730    221.845     49.885
097 198 278.290    216.655     61.635
097 199 284.490    236.234     48.256
097 200 290.810    231.497     59.313
097 201 296.930    250.204     46.726
097 202 303.520    246.479     57.041
097 203 309.780    264.308     45.472
097 204 316.200    261.581     54.619
097 205 322.850    277.917     44.933
097 206 329.560    275.830     53.730
097 207 336.480    291.484     44.996
097 208 343.130    290.043     53.087
097 209 350.360    304.822     45.538
097 210 357.010    304.860     52.150
097 211 364.360    318.975     45.385
097 212 371.030    319.763     51.267
097 213 378.580    333.374     45.206
097 214 385.850    334.240     51.610
097 215 393.650    347.474     46.176
097 216 400.400    348.663     51.737
097 217 408.110    361.488     46.622
097 218 415.800    363.127     52.673
097 219 423.910    375.590     48.320
097 220 431.610    377.474     54.136
097 221 438.930    389.439     49.491
097 222 447.320    391.731     55.589
097 223 454.730    403.294     51.436
097 224 463.230    406.165     57.065
097 225 471.410    417.526     53.884
097 226 479.430    420.701     58.729
097 227 487.700    431.887     55.813
097 228 495.960    435.359     60.601
097 229 504.000    446.268     57.732
097 230 512.710    450.060     62.650
097 231 521.280    460.807     60.473
098 120  79.270     49.050     30.220
098 121  77.610     44.763     32.847
098 122  73.500     41.443     32.057
098 123  72.190     37.621     34.569
098 124  69.050     34.325     34.725
098 125  68.810     30.608     38.202
098 126  66.150     27.325     38.825
098 127  67.350     26.767     40.583
098 128  63.620     26.718     36.902
098 129  64.450     26.210     38.240
098 130  62.810     26.846     35.964
098 131  62.020     26.032     35.988
098 132  60.300     27.223     33.077
098 133  60.200     25.765     34.435
098 134  58.990     27.831     31.159
098 135  58.560     25.933     32.627
098 136  58.120     28.992     29.128
098 137  58.300     26.499     31.801
098 138  57.580     30.779     26.801
098 139  58.120     27.570     30.550
098 140  57.750     33.161     24.589
098 141  58.530     29.172     29.358
098 142  58.550     35.512     23.038
098 143  59.920     31.298     28.622
098 144  59.900     38.061     21.839
098 145  61.260     33.843     27.417
098 146  61.860     39.275     22.585
098 147  63.670     35.728     27.942
098 148  64.530     40.464     24.066
098 149  66.650     37.557     29.093
098 150  67.750     41.629     26.121
098 151  70.260     39.250     31.010
098 152  71.470     43.535     27.935
098 153  74.170     42.243     31.927
098 154  76.020     45.893     30.127
098 155  79.140     45.397     33.743
098 156  81.270     48.323     32.947
098 157  84.360     48.546     35.814
098 158  86.920     50.596     36.324
