Z  N   AME2020   Prediction   Difference
092 172 148.460    148.601     -0.141
092 173 153.601    153.613     -0.012
092 174 158.505    158.183      0.322
092 175 163.554    163.673     -0.119
092 176 168.192    168.474     -0.282
092 177 173.565    174.038     -0.472
092 178 178.690    178.909     -0.219
092 179 184.314    184.471     -0.157
092 180 189.186    189.457     -0.271
092 181 195.046    195.194     -0.148
092 182 200.494    201.184     -0.690
092 183 206.688    207.644     -0.955
092 184 211.846    213.795     -1.949
093 126  29.497     28.012      1.485
093 127  30.830     28.556      2.274
093 128  29.851     28.642      1.209
093 129  31.481     30.158      1.323
093 130  30.968     30.753      0.215
093 131  32.013     32.319     -0.306
093 132  31.912     32.619     -0.707
093 133  32.589     33.359     -0.770
093 134  32.767     33.382     -0.615
093 135  33.840     34.112     -0.271
093 136  34.372     34.258      0.114
093 137  35.537     35.573     -0.036
093 138  36.128     36.622     -0.494
093 139  37.713     38.405     -0.692
093 140  38.561     39.474     -0.913
093 141  40.436     41.304     -0.868
093 142  41.825     42.338     -0.513
093 143  43.936     44.292     -0.357
093 144  45.746     45.860     -0.113
093 145  48.262     48.434     -0.171
093 146  50.441     50.371      0.070
093 147  53.408     53.003      0.404
093 148  55.432     55.032      0.400
093 149  58.183     57.776      0.407
093 150  60.647     60.356      0.291
093 151  64.019     63.631      0.388
093 152  66.420     66.179      0.241
093 153  69.961     69.885      0.075
093 154  72.923     72.911      0.012
093 155  76.466     76.799     -0.333
093 156  79.868     79.986     -0.118
093 157  83.508     84.096     -0.588
093 158  86.684     87.322     -0.638
093 159  90.653     91.395     -0.742
093 160  94.229     94.626     -0.398
093 161  98.443     98.692     -0.250
093 162 102.122    102.245     -0.123
093 163 106.606    106.805     -0.199
093 164 110.346    110.947     -0.602
093 165 114.766    115.599     -0.832
093 166 118.899    119.766     -0.868
093 167 123.534    124.457     -0.923
093 168 127.968    128.612     -0.644
093 169 132.851    133.405     -0.553
093 170 137.126    137.675     -0.549
093 171 141.796    142.404     -0.608
093 172 146.451    146.755     -0.304
093 173 151.363    151.551     -0.188
093 174 155.935    155.992     -0.057
093 175 160.999    160.869      0.129
093 176 165.534    165.392      0.142
093 177 170.705    170.821     -0.116
093 178 175.617    175.729     -0.112
093 179 181.234    181.335     -0.101
093 180 186.072    186.527     -0.455
093 181 192.064    192.757     -0.693
093 182 197.062    198.072     -1.010
093 183 203.307    204.652     -1.345
093 184 208.562    210.246     -1.683
093 185 216.332    216.942     -0.611
093 186 221.652    222.565     -0.913
093 187 229.393    229.372      0.021
093 188 235.643    235.270      0.373
093 189 242.975    242.303      0.672
093 190 249.308    248.209      1.099
093 191 256.757    255.527      1.230
093 192 263.317    261.671      1.646
093 193 270.611    268.954      1.658
093 194 277.095    275.199      1.897
093 195 283.645    282.628      1.017
093 196 290.394    288.775      1.619
093 197 296.575    296.190      0.385
093 198 303.860    302.449      1.411
093 199 309.967    309.894      0.073
093 200 317.448    316.390      1.058
093 201 323.851    324.295     -0.444
093 202 331.349    330.820      0.529
093 203 338.416    338.800     -0.384
093 204 345.555    345.382      0.173
093 205 352.376    353.519     -1.143
093 206 360.167    360.021      0.146
093 207 367.312    368.179     -0.868
093 208 375.045    374.771      0.275
093 209 382.446    382.863     -0.417
093 210 390.082    389.660      0.422
093 211 397.494    397.868     -0.374
093 212 405.536    404.553      0.982
093 213 413.036    412.713      0.323
093 214 421.184    419.616      1.568
093 215 428.891    427.996      0.896
094 120  43.547     43.005      0.541
094 121  42.348     41.707      0.641
094 122  39.997     40.694     -0.697
094 123  39.407     39.341      0.065
094 124  37.382     38.255     -0.873
094 125  36.878     37.012     -0.134
094 126  35.716     36.040     -0.324
094 127  36.977     36.085      0.891
094 128  35.392     36.471     -1.078
094 129  36.983     36.374      0.609
094 130  36.202     36.192      0.010
094 131  36.677     35.932      0.745
094 132  36.468     36.232      0.237
094 133  36.753     36.550      0.202
094 134  36.844     36.776      0.068
094 135  37.211     37.164      0.047
094 136  37.517     37.552     -0.035
094 137  38.911     38.577      0.334
094 138  38.945     39.082     -0.136
094 139  40.222     40.185      0.037
094 140  41.165     41.028      0.137
094 141  42.667     42.880     -0.213
094 142  43.983     44.156     -0.172
094 143  45.935     46.272     -0.336
094 144  47.491     47.481      0.010
094 145  49.659     50.190     -0.531
094 146  51.408     51.863     -0.455
094 147  54.043     54.593     -0.550
094 148  55.899     56.346     -0.447
094 149  58.721     59.222     -0.501
094 150  60.579     61.075     -0.496
094 151  63.881     64.002     -0.121
094 152  66.123     66.482     -0.358
094 153  69.418     69.880     -0.462
094 154  72.124     72.336     -0.211
094 155  75.770     75.965     -0.195
094 156  78.721     78.763     -0.042
094 157  82.360     82.963     -0.604
094 158  85.599     86.285     -0.686
094 159  89.055     90.291     -1.236
094 160  92.757     93.536     -0.779
094 161  96.666     97.592     -0.926
094 162 100.440    100.897     -0.457
094 163 104.825    105.004     -0.179
094 164 108.386    108.275      0.110
094 165 112.629    112.916     -0.287
094 166 116.536    116.959     -0.423
094 167 121.195    121.708     -0.513
094 168 125.405    125.857     -0.452
094 169 130.030    130.555     -0.524
094 170 134.144    134.781     -0.637
094 171 138.998    139.635     -0.636
094 172 143.307    143.798     -0.491
094 173 148.207    148.641     -0.434
094 174 152.315    152.941     -0.626
094 175 157.503    157.870     -0.367
094 176 161.857    162.206     -0.350
094 177 167.019    167.107     -0.088
094 178 171.630    171.526      0.104
094 179 177.107    176.690      0.417
094 180 181.765    181.637      0.127
094 181 187.490    187.474      0.016
094 182 192.327    193.017     -0.690
094 183 198.611    199.333     -0.721
094 184 203.504    205.177     -1.674
094 185 211.555    211.508      0.047
094 186 216.625    217.387     -0.762
094 187 223.949    223.751      0.198
094 188 229.584    229.787     -0.203
094 189 237.262    236.204      1.058
094 190 243.411    242.193      1.217
094 191 250.835    248.855      1.980
094 192 257.256    255.159      2.097
094 193 264.190    262.070      2.120
094 194 270.636    268.585      2.051
094 195 276.516    275.470      1.046
094 196 283.376    281.940      1.436
094 197 289.337    288.945      0.392
094 198 296.339    295.428      0.910
094 199 302.453    302.427      0.026
094 200 309.493    308.967      0.525
094 201 315.879    315.952     -0.073
094 202 323.202    322.539      0.663
094 203 329.661    329.914     -0.253
094 204 337.189    336.704      0.485
094 205 343.783    344.392     -0.609
094 206 351.238    351.306     -0.068
094 207 358.249    358.957     -0.708
094 208 366.005    365.910      0.095
094 209 373.116    373.698     -0.582
094 210 380.610    380.712     -0.102
094 211 388.312    388.374     -0.062
094 212 395.938    395.503      0.436
094 213 403.429    403.342      0.086
094 214 411.162    410.271      0.892
095 129  43.809     43.268      0.541
095 130  42.857     43.128     -0.271
095 131  43.077     42.922      0.155
095 132  42.555     42.603     -0.048
095 133  42.864     42.451      0.413
095 134  42.640     42.005      0.636
095 135  42.886     42.486      0.400
095 136  43.101     42.586      0.515
095 137  43.667     43.444      0.223
095 138  43.984     43.802      0.182
095 139  45.025     45.217     -0.192
095 140  45.302     45.497     -0.194
095 141  46.736     46.941     -0.205
095 142  47.844     47.911     -0.067
095 143  49.794     49.831     -0.037
095 144  50.915     50.881      0.034
095 145  52.920     53.014     -0.094
095 146  54.584     54.495      0.089
095 147  56.768     56.902     -0.134
095 148  58.407     58.806     -0.399
095 149  60.970     61.391     -0.420
095 150  62.856     63.414     -0.558
095 151  65.475     66.118     -0.643
095 152  67.690     68.197     -0.506
095 153  70.845     70.971     -0.126
095 154  73.292     73.102      0.190
095 155  76.848     76.064      0.784
095 156  79.712     78.948      0.763
095 157  83.335     83.030      0.305
095 158  86.232     86.327     -0.095
095 159  89.779     90.384     -0.606
095 160  92.896     93.603     -0.707
095 161  96.824     97.564     -0.739
095 162 100.301    100.831     -0.530
095 163 104.520    104.899     -0.378
095 164 108.058    108.185     -0.127
095 165 112.207    112.277     -0.071
095 166 116.057    115.769      0.288
095 167 120.466    120.338      0.128
095 168 124.468    124.495     -0.026
095 169 129.327    129.116      0.211
095 170 133.420    133.271      0.149
095 171 137.808    137.952     -0.144
095 172 141.788    142.229     -0.441
095 173 146.405    146.898     -0.493
095 174 150.482    151.150     -0.667
095 175 155.389    156.038     -0.649
095 176 159.662    160.318     -0.656
095 177 164.898    165.148     -0.250
095 178 169.337    169.489     -0.152
095 179 174.714    174.593      0.121
095 180 179.299    179.157      0.143
095 181 184.951    185.180     -0.229
095 182 189.875    190.416     -0.541
095 183 195.933    196.819     -0.886
095 184 200.672    202.172     -1.500
095 185 208.558    208.732     -0.173
095 186 213.469    214.243     -0.774
095 187 220.613    220.837     -0.225
095 188 226.500    226.437      0.063
095 189 233.459    233.135      0.325
095 190 239.809    238.770      1.039
095 191 246.828    245.455      1.374
095 192 253.125    251.368      1.758
095 193 259.227    258.454      0.773
095 194 265.476    264.464      1.012
095 195 271.583    271.668     -0.085
095 196 277.978    277.621      0.357
095 197 283.692    284.916     -1.223
095 198 290.624    290.969     -0.344
095 199 296.416    298.242     -1.826
095 200 303.684    304.144     -0.460
095 201 309.766    311.544     -1.778
095 202 317.008    317.674     -0.665
095 203 323.278    325.098     -1.820
095 204 330.476    331.409     -0.933
095 205 336.899    339.048     -2.149
095 206 344.367    345.464     -1.097
095 207 351.409    353.184     -1.775
095 208 358.600    359.694     -1.094
095 209 365.937    367.800     -1.863
095 210 373.131    374.294     -1.163
095 211 380.405    382.476     -2.071
095 212 387.892    389.033     -1.141
095 213 395.559    397.139     -1.580
095 214 402.791    403.809     -1.018
096 123  54.812     53.950      0.862
096 124  52.623     53.353     -0.730
096 125  51.797     51.752      0.045
096 126  50.505     51.066     -0.562
096 127  50.984     49.896      1.088
096 128  49.019     49.790     -0.771
096 129  49.958     49.254      0.705
096 130  48.857     49.257     -0.401
096 131  48.598     48.662     -0.064
096 132  47.800     48.678     -0.878
096 133  47.789     48.048     -0.259
096 134  47.185     48.033     -0.849
096 135  47.175     47.348     -0.173
096 136  47.066     47.348     -0.282
096 137  47.634     46.880      0.754
096 138  47.720     47.883     -0.163
096 139  48.366     48.497     -0.130
096 140  49.042     49.391     -0.349
096 141  50.154     50.147      0.007
096 142  50.845     51.083     -0.238
096 143  52.314     52.092      0.221
096 144  53.367     53.521     -0.154
096 145  55.232     55.255     -0.023
096 146  56.704     56.781     -0.078
096 147  58.550     58.856     -0.306
096 148  59.901     60.558     -0.657
096 149  62.298     63.131     -0.834
096 150  63.820     64.959     -1.138
096 151  66.791     67.775     -0.983
096 152  68.539     69.622     -1.083
096 153  71.487     72.493     -1.007
096 154  73.918     74.376     -0.458
096 155  77.116     77.274     -0.158
096 156  79.684     79.166      0.518
096 157  83.143     82.524      0.619
096 158  85.924     85.327      0.597
096 159  89.233     89.382     -0.149
096 160  92.387     92.645     -0.258
096 161  95.668     96.568     -0.900
096 162  99.233     99.881     -0.648
096 163 103.304    103.826     -0.522
096 164 106.691    107.161     -0.469
096 165 110.693    111.203     -0.510
096 166 114.391    114.535     -0.144
096 167 118.481    118.590     -0.110
096 168 122.528    121.964      0.563
096 169 127.123    126.436      0.687
096 170 131.136    130.476      0.661
096 171 135.594    135.196      0.398
096 172 139.371    139.337      0.034
096 173 143.941    144.105     -0.164
096 174 147.728    148.237     -0.509
096 175 152.653    153.138     -0.485
096 176 156.737    157.353     -0.616
096 177 161.916    162.247     -0.330
096 178 166.219    166.443     -0.223
096 179 171.331    171.557     -0.226
096 180 175.858    176.177     -0.320
096 181 181.226    181.566     -0.340
096 182 186.360    186.550     -0.190
096 183 192.069    192.176     -0.107
096 184 196.698    197.484     -0.785
096 185 204.435    203.696      0.739
096 186 209.164    209.484     -0.320
096 187 216.495    215.732      0.763
096 188 221.583    221.528      0.055
096 189 228.831    227.874      0.957
096 190 234.631    233.732      0.899
096 191 241.370    240.120      1.250
096 192 247.618    246.069      1.549
096 193 253.063    252.491      0.572
096 194 259.206    258.515      0.691
096 195 265.141    265.189     -0.048
096 196 271.483    271.390      0.094
096 197 276.898    278.147     -1.249
096 198 283.657    284.349     -0.692
096 199 289.302    291.247     -1.945
096 200 296.489    297.477     -0.988
096 201 302.190    304.450     -2.260
096 202 309.332    310.659     -1.328
096 203 315.322    317.663     -2.340
096 204 322.743    324.200     -1.457
096 205 329.196    331.348     -2.152
096 206 336.299    337.868     -1.569
096 207 343.156    344.995     -1.838
096 208 350.360    351.596     -1.236
096 209 357.310    358.961     -1.651
096 210 364.502    365.761     -1.258
096 211 371.729    373.368     -1.639
096 212 379.278    380.199     -0.921
096 213 386.385    388.077     -1.692
096 214 394.024    394.853     -0.829
096 215 401.318    402.773     -1.455
096 216 409.093    409.614     -0.521
096 217 416.361    417.618     -1.257
096 218 424.521    424.554     -0.032
096 219 432.046    432.551     -0.505
096 220 440.391    439.462      0.929
096 221 447.748    447.483      0.265
097 131  55.601     55.252      0.349
097 132  54.849     55.271     -0.421
097 133  54.367     54.842     -0.475
097 134  53.521     54.798     -1.277
097 135  53.547     54.354     -0.807
097 136  53.444     54.226     -0.782
097 137  53.673     53.786     -0.113
097 138  53.490     53.614     -0.123
097 139  53.827     53.798      0.029
097 140  54.134     53.912      0.222
097 141  54.860     54.522      0.338
097 142  55.591     55.098      0.493
097 143  57.103     56.231      0.872
097 144  57.724     56.835      0.889
097 145  59.326     58.229      1.098
097 146  60.338     59.668      0.670
097 147  62.328     61.626      0.702
097 148  63.488     63.320      0.168
097 149  65.430     65.488     -0.058
097 150  66.739     67.259     -0.520
097 151  69.224     69.726     -0.502
097 152  70.931     71.791     -0.860
097 153  73.754     74.441     -0.686
097 154  76.021     76.508     -0.487
097 155  78.938     79.248     -0.310
097 156  81.456     81.345      0.110
097 157  84.493     84.342      0.152
097 158  87.279     87.063      0.216
097 159  90.523     90.589     -0.066
097 160  93.358     93.477     -0.119
097 161  96.691     96.931     -0.240
097 162 100.014     99.760      0.254
097 163 103.768    103.771     -0.002
097 164 106.929    106.968     -0.039
097 165 110.891    110.969     -0.078
097 166 114.255    114.195      0.061
097 167 118.424    118.260      0.165
097 168 122.450    121.583      0.867
097 169 126.562    125.694      0.868
097 170 130.615    129.034      1.581
097 171 135.030    133.575      1.455
097 172 138.679    137.826      0.853
097 173 143.200    142.464      0.736
097 174 147.028    146.697      0.331
097 175 151.616    151.326      0.290
097 176 155.498    155.618     -0.119
097 177 160.448    160.328      0.120
097 178 164.601    164.695     -0.094
097 179 169.667    169.705     -0.038
097 180 174.473    174.295      0.177
097 181 179.392    180.107     -0.715
097 182 184.126    184.803     -0.677
097 183 189.906    190.685     -0.779
097 184 194.393    195.396     -1.003
097 185 201.961    201.414      0.547
097 186 206.524    206.415      0.110
097 187 213.474    212.890      0.584
097 188 218.884    218.447      0.437
097 189 225.716    224.902      0.813
097 190 231.747    230.552      1.196
097 191 237.333    237.027      0.305
097 192 243.430    242.575      0.855
097 193 248.845    249.346     -0.502
097 194 254.865    254.938     -0.073
097 195 260.380    261.642     -1.263
097 196 266.606    267.572     -0.966
097 197 271.866    274.665     -2.799
097 198 278.736    280.524     -1.789
097 199 284.078    287.724     -3.646
097 200 291.071    293.725     -2.653
097 201 297.043    301.018     -3.975
097 202 303.875    306.960     -3.086
097 203 309.558    314.242     -4.684
097 204 316.720    320.135     -3.415
097 205 322.923    327.437     -4.514
097 206 330.134    333.491     -3.358
097 207 336.619    340.874     -4.255
097 208 343.625    347.032     -3.406
097 209 350.706    354.530     -3.824
097 210 357.666    360.831     -3.165
097 211 364.585    368.277     -3.692
097 212 371.900    374.696     -2.796
097 213 378.888    382.344     -3.456
097 214 386.529    388.855     -2.326
097 215 393.623    396.684     -3.060
097 216 401.112    403.314     -2.203
097 217 408.430    411.390     -2.960
097 218 416.437    418.032     -1.595
097 219 424.159    426.273     -2.114
097 220 431.732    432.908     -1.175
097 221 439.332    441.129     -1.798
097 222 447.502    447.866     -0.364
097 223 454.918    456.302     -1.383
098 127  66.807     62.555      4.251
098 128  64.119     62.343      1.777
098 129  63.996     61.538      2.458
098 130  62.841     61.632      1.210
098 131  61.964     61.029      0.935
098 132  60.937     61.087     -0.151
098 133  60.208     60.442     -0.234
098 134  59.623     60.484     -0.862
098 135  59.088     59.826     -0.738
098 136  58.606     59.833     -1.226
098 137  58.414     59.114     -0.700
098 138  58.059     59.270     -1.211
098 139  58.653     59.034     -0.381
098 140  58.521     59.530     -1.009
098 141  59.160     59.238     -0.078
098 142  59.623     59.718     -0.095
098 143  60.761     59.643      1.119
098 144  61.289     60.953      0.336
098 145  62.565     61.682      0.882
098 146  63.402     62.874      0.528
098 147  65.018     63.737      1.281
098 148  65.940     65.576      0.364
098 149  67.733     67.346      0.388
098 150  68.881     69.369     -0.487
098 151  71.066     71.349     -0.283
098 152  72.416     73.347     -0.931
098 153  74.889     75.899     -1.010
098 154  76.966     77.864     -0.898
098 155  79.909     80.555     -0.647
098 156  82.231     82.505     -0.274
098 157  85.022     85.322     -0.301
098 158  87.689     87.492      0.197
098 159  90.634     90.799     -0.165
098 160  93.141     93.205     -0.064
098 161  96.570     96.778     -0.208
098 162  99.497     99.383      0.113
098 163 103.088    102.954      0.134
098 164 106.282    105.577      0.705
098 165 110.044    109.654      0.389
098 166 113.569    113.110      0.459
098 167 117.338    117.137      0.201
098 168 121.181    120.511      0.671
098 169 125.374    124.475      0.899
098 170 129.430    127.894      1.536
098 171 133.230    131.935      1.295
098 172 136.957    135.395      1.561
098 173 141.118    139.682      1.436
098 174 144.766    143.909      0.857
098 175 149.169    148.624      0.545
098 176 152.994    152.746      0.248
098 177 157.910    157.519      0.390
098 178 162.155    161.667      0.487
098 179 167.053    166.758      0.294
098 180 171.446    171.338      0.108
098 181 176.728    176.466      0.261
098 182 181.529    181.382      0.146
098 183 186.975    186.836      0.139
098 184 191.359    191.890     -0.531
098 185 198.222    197.659      0.563
098 186 202.401    202.780     -0.379
098 187 209.423    208.542      0.881
098 188 214.632    213.804      0.829
098 189 221.309    219.642      1.668
098 190 227.153    225.313      1.840
098 191 232.525    231.759      0.766
098 192 238.402    237.483      0.919
098 193 243.663    243.841     -0.178
098 194 249.640    249.724     -0.084
098 195 255.071    256.122     -1.051
098 196 261.023    261.923     -0.900
098 197 266.163    268.436     -2.273
098 198 272.765    274.251     -1.486
098 199 278.133    280.925     -2.792
098 200 285.029    287.059     -2.030
098 201 290.421    293.912     -3.491
098 202 297.315    300.103     -2.789
098 203 303.125    306.973     -3.847
098 204 309.925    313.247     -3.322
098 205 315.959    320.087     -4.128
098 206 322.955    326.396     -3.441
098 207 329.444    333.353     -3.909
098 208 336.413    339.697     -3.284
098 209 342.939    346.738     -3.799
098 210 350.054    353.044     -2.991
098 211 356.831    360.234     -3.403
098 212 364.062    366.550     -2.489
098 213 371.025    373.883     -2.858
098 214 378.390    380.477     -2.086
098 215 385.199    387.743     -2.544
098 216 392.831    394.664     -1.833
098 217 399.941    402.024     -2.083
098 218 407.558    408.923     -1.365
098 219 414.668    416.636     -1.968
098 220 422.680    423.639     -0.959
098 221 430.321    431.558     -1.237
098 222 438.090    438.510     -0.420
098 223 445.550    446.391     -0.840
098 224 453.854    453.492      0.362
098 225 461.399    461.501     -0.102
099 134  66.831     66.917     -0.086
099 135  66.338     66.421     -0.082
099 136  65.783     66.416     -0.633
099 137  65.526     65.951     -0.425
099 138  65.160     65.852     -0.693
099 139  64.903     65.431     -0.528
099 140  64.762     65.701     -0.939
099 141  65.149     65.813     -0.663
099 142  65.341     66.000     -0.659
099 143  66.362     66.151      0.211
099 144  66.436     66.305      0.131
099 145  67.694     66.455      1.238
099 146  68.157     66.657      1.501
099 147  69.633     67.606      2.027
099 148  70.176     68.456      1.720
099 149  71.784     70.026      1.758
099 150  72.705     71.844      0.861
099 151  74.711     73.878      0.833
099 152  75.863     75.804      0.059
099 153  78.276     77.977      0.299
099 154  80.155     80.044      0.112
099 155  82.648     82.592      0.056
099 156  84.760     84.736      0.023
099 157  87.483     87.390      0.093
099 158  89.757     89.685      0.072
099 159  92.424     92.775     -0.351
099 160  95.212     95.498     -0.286
099 161  98.004     98.940     -0.936
099 162 100.925    101.755     -0.830
099 163 104.424    105.116     -0.691
099 164 107.479    107.909     -0.430
099 165 111.040    111.329     -0.290
099 166 114.428    114.237      0.190
099 167 118.300    117.696      0.604
099 168 121.721    120.628      1.092
099 169 125.720    124.274      1.446
099 170 129.447    127.615      1.831
099 171 133.276    131.661      1.615
099 172 136.797    134.968      1.830
099 173 141.003    139.031      1.973
099 174 144.344    142.445      1.899
099 175 148.845    146.833      2.012
099 176 152.462    151.028      1.433
099 177 157.421    155.704      1.716
099 178 161.257    159.913      1.344
099 179 166.045    164.618      1.427
099 180 170.189    169.240      0.949
099 181 175.335    174.917      0.419
099 182 179.981    179.652      0.329
099 183 185.375    185.395     -0.019
099 184 189.640    190.149     -0.509
099 185 196.872    195.978      0.894
099 186 200.785    201.037     -0.252
099 187 207.358    206.730      0.627
099 188 212.378    211.966      0.412
099 189 218.358    217.874      0.484
099 190 224.003    222.922      1.081
099 191 229.362    228.851      0.511
099 192 234.788    234.482      0.305
099 193 240.098    240.875     -0.777
099 194 245.812    246.610     -0.798
099 195 251.224    252.952     -1.728
099 196 256.859    258.738     -1.879
099 197 262.161    265.336     -3.174
099 198 268.496    271.067     -2.571
099 199 273.880    277.665     -3.785
099 200 280.380    283.588     -3.208
099 201 285.854    290.660     -4.807
099 202 292.554    296.688     -4.133
099 203 298.010    303.762     -5.752
099 204 304.936    309.816     -4.880
099 205 310.649    316.965     -6.316
099 206 317.661    322.951     -5.290
099 207 323.563    330.108     -6.545
099 208 330.426    336.232     -5.806
099 209 337.136    343.403     -6.267
099 210 343.896    349.489     -5.593
099 211 350.486    356.758     -6.272
099 212 357.568    362.907     -5.339
099 213 364.353    370.393     -6.040
099 214 371.502    376.576     -5.074
099 215 378.165    384.223     -6.058
099 216 385.603    390.375     -4.772
099 217 392.635    397.964     -5.329
099 218 400.529    404.296     -3.767
099 219 407.563    412.004     -4.441
099 220 415.358    418.326     -2.968
099 221 422.727    426.057     -3.330
099 222 430.558    432.391     -1.833
099 223 437.880    440.424     -2.543
099 224 445.864    447.092     -1.229
099 225 453.299    455.243     -1.943
100 131  76.883     73.282      3.601
100 132  75.510     73.408      2.102
100 133  74.608     72.801      1.807
100 134  73.764     72.880      0.885
100 135  72.462     72.227      0.235
100 136  71.587     72.258     -0.671
100 137  70.961     71.592     -0.631
100 138  70.562     71.571     -1.008
100 139  69.955     71.067     -1.112
100 140  69.476     71.455     -1.979
100 141  69.714     71.276     -1.562
100 142  69.743     71.655     -1.913
100 143  69.978     71.510     -1.532
100 144  70.381     71.984     -1.602
100 145  71.264     71.845     -0.581
100 146  71.433     72.332     -0.900
100 147  72.821     72.149      0.672
100 148  73.201     72.679      0.522
100 149  74.592     73.203      1.389
100 150  75.164     74.650      0.514
100 151  77.070     75.841      1.228
100 152  77.962     77.981     -0.019
100 153  80.006     79.674      0.332
100 154  81.609     81.769     -0.160
100 155  83.994     84.081     -0.086
100 156  85.977     86.124     -0.147
100 157  88.756     88.691      0.066
100 158  90.710     90.645      0.065
100 159  93.224     93.724     -0.500
100 160  95.813     95.824     -0.012
100 161  98.728     98.969     -0.240
100 162 101.469    101.414      0.055
100 163 104.745    104.950     -0.205
100 164 107.578    107.548      0.030
100 165 110.953    111.065     -0.112
100 166 114.333    113.650      0.683
100 167 117.668    117.233      0.435
100 168 121.028    119.920      1.108
100 169 125.151    123.582      1.569
100 170 128.700    126.270      2.430
100 171 132.489    129.976      2.513
100 172 135.868    133.400      2.468
100 173 139.691    137.655      2.036
100 174 143.340    141.149      2.191
100 175 147.604    145.194      2.410
100 176 151.058    148.680      2.378
100 177 155.515    152.925      2.590
100 178 159.570    156.977      2.593
100 179 164.437    161.987      2.451
100 180 168.286    166.463      1.823
100 181 173.292    171.531      1.761
100 182 177.682    176.199      1.484
100 183 183.310    181.675      1.634
100 184 187.480    186.590      0.890
100 185 193.524    192.234      1.291
100 186 198.025    197.328      0.697
100 187 204.836    202.991      1.845
100 188 209.403    208.123      1.280
100 189 215.634    213.782      1.852
100 190 221.279    218.978      2.301
100 191 224.991    224.771      0.220
100 192 230.705    229.910      0.795
100 193 235.880    235.691      0.189
100 194 241.309    240.899      0.410
100 195 246.524    247.489     -0.965
100 196 252.213    253.033     -0.819
100 197 257.206    259.547     -2.341
100 198 263.568    265.229     -1.660
100 199 268.828    271.756     -2.929
100 200 275.076    277.498     -2.422
100 201 280.621    284.039     -3.418
100 202 287.097    289.864     -2.767
100 203 292.431    296.466     -4.035
100 204 299.110    302.474     -3.363
100 205 304.707    309.421     -4.714
100 206 311.537    315.562     -4.025
100 207 317.320    322.477     -5.157
100 208 324.186    328.678     -4.492
100 209 330.170    335.580     -5.410
100 210 337.232    341.728     -4.496
100 211 343.621    348.774     -5.153
100 212 350.398    355.011     -4.612
100 213 357.760    362.223     -4.463
100 214 364.170    368.407     -4.237
100 215 370.639    375.580     -4.941
100 216 378.324    381.719     -3.396
100 217 385.191    389.098     -3.907
100 218 392.543    395.483     -2.940
100 219 399.632    402.929     -3.297
100 220 407.132    409.362     -2.230
100 221 414.458    416.843     -2.385
100 222 422.226    423.277     -1.051
100 223 429.117    430.838     -1.720
100 224 437.045    437.317     -0.273
100 225 444.388    445.152     -0.764
100 226 452.500    451.790      0.709
100 227 460.281    459.838      0.443
100 228 468.527    466.719      1.808
100 229 475.877    474.988      0.889
101 138  77.295     78.014     -0.719
101 139  77.006     77.501     -0.495
101 140  76.126     77.487     -1.361
101 141  76.176     77.408     -1.232
101 142  76.123     77.778     -1.655
101 143  76.338     77.773     -1.435
101 144  76.360     78.094     -1.734
101 145  76.850     78.144     -1.294
101 146  76.889     78.463     -1.574
101 147  77.942     78.600     -0.658
101 148  78.113     78.885     -0.772
101 149  79.441     79.108      0.333
101 150  79.527     79.319      0.209
101 151  81.148     79.603      1.545
101 152  82.089     80.459      1.630
101 153  83.974     82.408      1.566
101 154  85.275     84.263      1.012
101 155  87.572     86.340      1.233
101 156  89.280     88.324      0.956
101 157  91.810     90.789      1.021
101 158  93.730     92.889      0.841
101 159  96.043     95.697      0.346
101 160  98.209     98.216     -0.008
101 161 100.725    101.275     -0.550
101 162 103.711    103.866     -0.155
101 163 106.787    107.249     -0.462
101 164 109.518    109.978     -0.460
101 165 112.869    113.338     -0.469
101 166 115.793    116.004     -0.212
101 167 119.451    119.458     -0.007
101 168 122.678    122.178      0.500
101 169 126.289    125.661      0.628
101 170 129.722    128.454      1.268
101 171 133.500    132.033      1.467
101 172 136.694    134.914      1.779
101 173 140.331    138.471      1.860
101 174 143.927    141.384      2.543
101 175 147.806    144.970      2.835
101 176 151.304    148.305      2.999
101 177 155.695    152.405      3.290
101 178 159.631    155.773      3.858
101 179 164.093    160.077      4.016
101 180 167.851    164.272      3.579
101 181 172.882    169.674      3.208
101 182 176.911    174.287      2.623
101 183 182.594    179.966      2.627
101 184 186.657    184.709      1.948
101 185 192.421    190.351      2.070
101 186 197.407    195.224      2.184
101 187 203.313    201.003      2.310
101 188 208.734    206.044      2.690
101 189 212.632    211.789      0.843
101 190 217.764    216.806      0.958
101 191 222.675    222.617      0.058
101 192 228.316    227.745      0.572
101 193 233.032    233.661     -0.630
101 194 238.504    238.725     -0.222
101 195 243.690    244.642     -0.952
101 196 249.361    249.893     -0.532
101 197 254.274    256.378     -2.104
101 198 259.987    262.079     -2.092
101 199 264.936    268.505     -3.569
101 200 271.708    274.308     -2.600
101 201 277.113    280.801     -3.687
101 202 282.993    286.639     -3.647
101 203 288.554    293.188     -4.634
101 204 295.152    299.152     -4.000
101 205 300.932    306.033     -5.100
101 206 307.197    312.216     -5.020
101 207 312.691    319.306     -6.615
101 208 319.519    325.307     -5.788
101 209 325.698    332.328     -6.630
101 210 332.246    338.476     -6.230
101 211 338.648    345.561     -6.914
101 212 345.310    351.617     -6.307
101 213 351.673    358.753     -7.080
